Vocabulary Size:  27710
Total number of model parameters: 25.31M
| epoch   1 |   500/15983 batches | lr 15.00 | ms/batch  7.00 | loss  7.04 | ppl  1140.84
| epoch   1 |  1000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  6.19 | ppl   488.94
| epoch   1 |  1500/15983 batches | lr 15.00 | ms/batch  6.91 | loss  5.94 | ppl   379.05
| epoch   1 |  2000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.71 | ppl   302.30
| epoch   1 |  2500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.57 | ppl   263.03
| epoch   1 |  3000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.55 | ppl   257.27
| epoch   1 |  3500/15983 batches | lr 15.00 | ms/batch  6.91 | loss  5.50 | ppl   243.88
| epoch   1 |  4000/15983 batches | lr 15.00 | ms/batch  6.91 | loss  5.45 | ppl   232.22
| epoch   1 |  4500/15983 batches | lr 15.00 | ms/batch  6.91 | loss  5.40 | ppl   221.97
| epoch   1 |  5000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.36 | ppl   211.71
| epoch   1 |  5500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.29 | ppl   199.28
| epoch   1 |  6000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.28 | ppl   197.18
| epoch   1 |  6500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.23 | ppl   186.05
| epoch   1 |  7000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.22 | ppl   185.24
| epoch   1 |  7500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.16 | ppl   174.99
| epoch   1 |  8000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.22 | ppl   185.33
| epoch   1 |  8500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.14 | ppl   170.72
| epoch   1 |  9000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.09 | ppl   161.82
| epoch   1 |  9500/15983 batches | lr 15.00 | ms/batch  6.89 | loss  5.08 | ppl   161.15
| epoch   1 | 10000/15983 batches | lr 15.00 | ms/batch  6.89 | loss  5.06 | ppl   156.89
| epoch   1 | 10500/15983 batches | lr 15.00 | ms/batch  6.89 | loss  5.09 | ppl   162.68
| epoch   1 | 11000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.09 | ppl   161.79
| epoch   1 | 11500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.05 | ppl   155.48
| epoch   1 | 12000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.03 | ppl   153.10
| epoch   1 | 12500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.98 | ppl   145.40
| epoch   1 | 13000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.00 | ppl   148.20
| epoch   1 | 13500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.02 | ppl   151.20
| epoch   1 | 14000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  5.03 | ppl   153.38
| epoch   1 | 14500/15983 batches | lr 15.00 | ms/batch  6.89 | loss  4.96 | ppl   142.05
| epoch   1 | 15000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.94 | ppl   140.15
| epoch   1 | 15500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.94 | ppl   140.45
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 110.95s | valid loss  5.10 | valid ppl   164.04
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 15.00 | ms/batch  6.94 | loss  4.98 | ppl   144.79
| epoch   2 |  1000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.97 | ppl   144.46
| epoch   2 |  1500/15983 batches | lr 15.00 | ms/batch  6.91 | loss  4.98 | ppl   145.63
| epoch   2 |  2000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.90 | ppl   134.77
| epoch   2 |  2500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.88 | ppl   131.50
| epoch   2 |  3000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.91 | ppl   136.32
| epoch   2 |  3500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.93 | ppl   137.70
| epoch   2 |  4000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.91 | ppl   135.87
| epoch   2 |  4500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.91 | ppl   136.13
| epoch   2 |  5000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.91 | ppl   136.20
| epoch   2 |  5500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.90 | ppl   134.71
| epoch   2 |  6000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.91 | ppl   135.07
| epoch   2 |  6500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.86 | ppl   129.60
| epoch   2 |  7000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.88 | ppl   131.15
| epoch   2 |  7500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.84 | ppl   126.69
| epoch   2 |  8000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.91 | ppl   134.98
| epoch   2 |  8500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.85 | ppl   127.62
| epoch   2 |  9000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.81 | ppl   122.66
| epoch   2 |  9500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.82 | ppl   123.93
| epoch   2 | 10000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.79 | ppl   120.82
| epoch   2 | 10500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.84 | ppl   126.76
| epoch   2 | 11000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.85 | ppl   127.54
| epoch   2 | 11500/15983 batches | lr 15.00 | ms/batch  6.89 | loss  4.81 | ppl   123.32
| epoch   2 | 12000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.81 | ppl   122.60
| epoch   2 | 12500/15983 batches | lr 15.00 | ms/batch  6.89 | loss  4.76 | ppl   117.15
| epoch   2 | 13000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.79 | ppl   120.61
| epoch   2 | 13500/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.81 | ppl   122.63
| epoch   2 | 14000/15983 batches | lr 15.00 | ms/batch  6.89 | loss  4.83 | ppl   124.73
| epoch   2 | 14500/15983 batches | lr 15.00 | ms/batch  6.89 | loss  4.77 | ppl   118.35
| epoch   2 | 15000/15983 batches | lr 15.00 | ms/batch  6.90 | loss  4.77 | ppl   117.66
| epoch   2 | 15500/15983 batches | lr 15.00 | ms/batch  6.89 | loss  4.77 | ppl   117.59
