Vocabulary Size:  27710
Total number of model parameters: 25.42M
| epoch   1 |   500/15983 batches | lr 1.00 | ms/batch  4.56 | loss  7.12 | ppl  1233.30
| epoch   1 |  1000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  6.66 | ppl   780.66
| epoch   1 |  1500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  6.48 | ppl   648.73
| epoch   1 |  2000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  6.24 | ppl   512.46
| epoch   1 |  2500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  6.07 | ppl   431.08
| epoch   1 |  3000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  6.08 | ppl   436.79
| epoch   1 |  3500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  6.04 | ppl   420.87
| epoch   1 |  4000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  6.03 | ppl   416.22
| epoch   1 |  4500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  6.00 | ppl   401.75
| epoch   1 |  5000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.96 | ppl   389.39
| epoch   1 |  5500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.90 | ppl   363.91
| epoch   1 |  6000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.88 | ppl   359.42
| epoch   1 |  6500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.81 | ppl   332.80
| epoch   1 |  7000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.83 | ppl   338.89
| epoch   1 |  7500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.76 | ppl   317.46
| epoch   1 |  8000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.82 | ppl   335.48
| epoch   1 |  8500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.73 | ppl   307.49
| epoch   1 |  9000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.69 | ppl   294.98
| epoch   1 |  9500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.68 | ppl   293.19
| epoch   1 | 10000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.68 | ppl   292.39
| epoch   1 | 10500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.68 | ppl   293.42
| epoch   1 | 11000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.67 | ppl   290.55
| epoch   1 | 11500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.64 | ppl   282.87
| epoch   1 | 12000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.60 | ppl   270.26
| epoch   1 | 12500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.56 | ppl   260.18
| epoch   1 | 13000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.58 | ppl   265.89
| epoch   1 | 13500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.61 | ppl   272.75
| epoch   1 | 14000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.64 | ppl   280.06
| epoch   1 | 14500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.52 | ppl   250.07
| epoch   1 | 15000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.49 | ppl   241.51
| epoch   1 | 15500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.52 | ppl   249.41
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 72.22s | valid loss  5.61 | valid ppl   272.66
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 1.00 | ms/batch  4.51 | loss  5.57 | ppl   263.55
| epoch   2 |  1000/15983 batches | lr 1.00 | ms/batch  4.51 | loss  5.58 | ppl   264.41
| epoch   2 |  1500/15983 batches | lr 1.00 | ms/batch  4.51 | loss  5.64 | ppl   280.87
| epoch   2 |  2000/15983 batches | lr 1.00 | ms/batch  4.51 | loss  5.54 | ppl   254.86
| epoch   2 |  2500/15983 batches | lr 1.00 | ms/batch  4.50 | loss  5.45 | ppl   233.29
| epoch   2 |  3000/15983 batches | lr 1.00 | ms/batch  4.50 | loss  5.53 | ppl   251.43
| epoch   2 |  3500/15983 batches | lr 1.00 | ms/batch  4.51 | loss  5.54 | ppl   255.42
| epoch   2 |  4000/15983 batches | lr 1.00 | ms/batch  4.51 | loss  5.56 | ppl   258.77
| epoch   2 |  4500/15983 batches | lr 1.00 | ms/batch  4.51 | loss  5.56 | ppl   259.37
| epoch   2 |  5000/15983 batches | lr 1.00 | ms/batch  4.50 | loss  5.55 | ppl   258.01
| epoch   2 |  5500/15983 batches | lr 1.00 | ms/batch  4.50 | loss  5.53 | ppl   251.06
| epoch   2 |  6000/15983 batches | lr 1.00 | ms/batch  4.51 | loss  5.55 | ppl   256.34
| epoch   2 |  6500/15983 batches | lr 1.00 | ms/batch  4.51 | loss  5.49 | ppl   241.52
| epoch   2 |  7000/15983 batches | lr 1.00 | ms/batch  4.50 | loss  5.50 | ppl   245.49
| epoch   2 |  7500/15983 batches | lr 1.00 | ms/batch  4.50 | loss  5.46 | ppl   234.64
| epoch   2 |  8000/15983 batches | lr 1.00 | ms/batch  4.50 | loss  5.53 | ppl   252.55
| epoch   2 |  8500/15983 batches | lr 1.00 | ms/batch  4.50 | loss  5.46 | ppl   234.19
| epoch   2 |  9000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.42 | ppl   224.84
| epoch   2 |  9500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.43 | ppl   227.95
| epoch   2 | 10000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.43 | ppl   227.88
| epoch   2 | 10500/15983 batches | lr 1.00 | ms/batch  4.50 | loss  5.45 | ppl   232.13
| epoch   2 | 11000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.45 | ppl   233.61
| epoch   2 | 11500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.42 | ppl   226.70
| epoch   2 | 12000/15983 batches | lr 1.00 | ms/batch  4.50 | loss  5.40 | ppl   221.55
| epoch   2 | 12500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.36 | ppl   213.33
| epoch   2 | 13000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.39 | ppl   218.16
| epoch   2 | 13500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.41 | ppl   222.78
| epoch   2 | 14000/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.44 | ppl   229.88
| epoch   2 | 14500/15983 batches | lr 1.00 | ms/batch  4.49 | loss  5.34 | ppl   207.71
