Vocabulary Size:  27710
Total number of model parameters: 31.56M
| epoch   1 |   500/15983 batches | lr 1.00 | ms/batch  4.91 | loss  7.15 | ppl  1272.74
| epoch   1 |  1000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  6.65 | ppl   775.23
| epoch   1 |  1500/15983 batches | lr 1.00 | ms/batch  4.83 | loss  6.46 | ppl   637.82
| epoch   1 |  2000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  6.23 | ppl   508.20
| epoch   1 |  2500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  6.06 | ppl   428.87
| epoch   1 |  3000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  6.07 | ppl   434.15
| epoch   1 |  3500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  6.03 | ppl   417.02
| epoch   1 |  4000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  6.02 | ppl   413.10
| epoch   1 |  4500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.99 | ppl   397.51
| epoch   1 |  5000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.96 | ppl   386.10
| epoch   1 |  5500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.89 | ppl   361.85
| epoch   1 |  6000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.88 | ppl   357.53
| epoch   1 |  6500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.80 | ppl   331.07
| epoch   1 |  7000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.82 | ppl   335.71
| epoch   1 |  7500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.75 | ppl   315.27
| epoch   1 |  8000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.81 | ppl   332.92
| epoch   1 |  8500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.72 | ppl   305.62
| epoch   1 |  9000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.68 | ppl   291.94
| epoch   1 |  9500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.67 | ppl   291.30
| epoch   1 | 10000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.67 | ppl   289.10
| epoch   1 | 10500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.68 | ppl   291.60
| epoch   1 | 11000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.67 | ppl   289.09
| epoch   1 | 11500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.64 | ppl   280.16
| epoch   1 | 12000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.59 | ppl   268.67
| epoch   1 | 12500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.56 | ppl   258.74
| epoch   1 | 13000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.58 | ppl   265.06
| epoch   1 | 13500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.60 | ppl   271.75
| epoch   1 | 14000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.63 | ppl   277.85
| epoch   1 | 14500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.51 | ppl   247.44
| epoch   1 | 15000/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.48 | ppl   239.62
| epoch   1 | 15500/15983 batches | lr 1.00 | ms/batch  4.84 | loss  5.52 | ppl   249.04
-----------------------------------------------------------------------------------------
