Vocabulary Size:  27710
Total number of model parameters: 38.09M
| epoch   1 |   500/15983 batches | lr 1.00 | ms/batch  7.35 | loss  7.12 | ppl  1234.19
| epoch   1 |  1000/15983 batches | lr 1.00 | ms/batch  6.04 | loss  6.49 | ppl   660.17
| epoch   1 |  1500/15983 batches | lr 1.00 | ms/batch  6.04 | loss  6.31 | ppl   550.96
| epoch   1 |  2000/15983 batches | lr 1.00 | ms/batch  6.02 | loss  6.10 | ppl   446.43
| epoch   1 |  2500/15983 batches | lr 1.00 | ms/batch  6.02 | loss  5.92 | ppl   373.12
| epoch   1 |  3000/15983 batches | lr 1.00 | ms/batch  6.03 | loss  5.94 | ppl   380.37
| epoch   1 |  3500/15983 batches | lr 1.00 | ms/batch  6.01 | loss  5.90 | ppl   365.34
| epoch   1 |  4000/15983 batches | lr 1.00 | ms/batch  6.01 | loss  5.89 | ppl   359.66
| epoch   1 |  4500/15983 batches | lr 1.00 | ms/batch  5.99 | loss  5.86 | ppl   349.42
| epoch   1 |  5000/15983 batches | lr 1.00 | ms/batch  5.99 | loss  5.83 | ppl   338.67
| epoch   1 |  5500/15983 batches | lr 1.00 | ms/batch  5.99 | loss  5.76 | ppl   316.61
| epoch   1 |  6000/15983 batches | lr 1.00 | ms/batch  5.99 | loss  5.75 | ppl   314.84
| epoch   1 |  6500/15983 batches | lr 1.00 | ms/batch  5.99 | loss  5.68 | ppl   291.99
| epoch   1 |  7000/15983 batches | lr 1.00 | ms/batch  5.99 | loss  5.69 | ppl   295.20
| epoch   1 |  7500/15983 batches | lr 1.00 | ms/batch  5.99 | loss  5.63 | ppl   277.58
| epoch   1 |  8000/15983 batches | lr 1.00 | ms/batch  5.99 | loss  5.69 | ppl   295.10
| epoch   1 |  8500/15983 batches | lr 1.00 | ms/batch  5.98 | loss  5.60 | ppl   269.99
| epoch   1 |  9000/15983 batches | lr 1.00 | ms/batch  5.98 | loss  5.55 | ppl   257.46
| epoch   1 |  9500/15983 batches | lr 1.00 | ms/batch  5.99 | loss  5.55 | ppl   257.61
| epoch   1 | 10000/15983 batches | lr 1.00 | ms/batch  5.98 | loss  5.55 | ppl   256.52
| epoch   1 | 10500/15983 batches | lr 1.00 | ms/batch  5.98 | loss  5.56 | ppl   259.60
| epoch   1 | 11000/15983 batches | lr 1.00 | ms/batch  5.99 | loss  5.55 | ppl   257.16
| epoch   1 | 11500/15983 batches | lr 1.00 | ms/batch  5.98 | loss  5.52 | ppl   248.40
| epoch   1 | 12000/15983 batches | lr 1.00 | ms/batch  5.98 | loss  5.47 | ppl   238.11
