Vocabulary Size:  27710
Total number of model parameters: 42.42M
| epoch   1 |   500/15983 batches | lr 1.00 | ms/batch  9.97 | loss  7.14 | ppl  1257.30
| epoch   1 |  1000/15983 batches | lr 1.00 | ms/batch  8.61 | loss  6.45 | ppl   629.64
| epoch   1 |  1500/15983 batches | lr 1.00 | ms/batch  8.59 | loss  6.25 | ppl   519.33
| epoch   1 |  2000/15983 batches | lr 1.00 | ms/batch  8.65 | loss  6.04 | ppl   419.87
| epoch   1 |  2500/15983 batches | lr 1.00 | ms/batch  8.70 | loss  5.87 | ppl   353.37
| epoch   1 |  3000/15983 batches | lr 1.00 | ms/batch  8.69 | loss  5.88 | ppl   359.25
| epoch   1 |  3500/15983 batches | lr 1.00 | ms/batch  8.66 | loss  5.84 | ppl   344.56
| epoch   1 |  4000/15983 batches | lr 1.00 | ms/batch  8.68 | loss  5.83 | ppl   340.31
| epoch   1 |  4500/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.80 | ppl   329.69
| epoch   1 |  5000/15983 batches | lr 1.00 | ms/batch  8.62 | loss  5.77 | ppl   318.98
| epoch   1 |  5500/15983 batches | lr 1.00 | ms/batch  8.64 | loss  5.70 | ppl   299.07
| epoch   1 |  6000/15983 batches | lr 1.00 | ms/batch  8.62 | loss  5.70 | ppl   297.44
| epoch   1 |  6500/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.62 | ppl   276.08
| epoch   1 |  7000/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.63 | ppl   279.53
| epoch   1 |  7500/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.57 | ppl   261.67
| epoch   1 |  8000/15983 batches | lr 1.00 | ms/batch  8.59 | loss  5.63 | ppl   278.51
| epoch   1 |  8500/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.54 | ppl   254.27
| epoch   1 |  9000/15983 batches | lr 1.00 | ms/batch  8.57 | loss  5.49 | ppl   242.35
| epoch   1 |  9500/15983 batches | lr 1.00 | ms/batch  8.57 | loss  5.49 | ppl   241.30
| epoch   1 | 10000/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.48 | ppl   240.37
| epoch   1 | 10500/15983 batches | lr 1.00 | ms/batch  8.57 | loss  5.50 | ppl   244.03
| epoch   1 | 11000/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.49 | ppl   242.26
| epoch   1 | 11500/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.45 | ppl   232.50
| epoch   1 | 12000/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.41 | ppl   223.79
| epoch   1 | 12500/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.37 | ppl   215.18
| epoch   1 | 13000/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.40 | ppl   220.36
| epoch   1 | 13500/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.42 | ppl   225.88
| epoch   1 | 14000/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.44 | ppl   229.62
| epoch   1 | 14500/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.33 | ppl   206.67
| epoch   1 | 15000/15983 batches | lr 1.00 | ms/batch  8.59 | loss  5.31 | ppl   201.59
| epoch   1 | 15500/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.33 | ppl   206.47
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 139.08s | valid loss  5.41 | valid ppl   223.59
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 1.00 | ms/batch  8.64 | loss  5.37 | ppl   215.65
| epoch   2 |  1000/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.38 | ppl   215.96
| epoch   2 |  1500/15983 batches | lr 1.00 | ms/batch  8.56 | loss  5.42 | ppl   226.04
| epoch   2 |  2000/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.32 | ppl   205.09
| epoch   2 |  2500/15983 batches | lr 1.00 | ms/batch  8.59 | loss  5.25 | ppl   190.19
| epoch   2 |  3000/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.32 | ppl   203.52
| epoch   2 |  3500/15983 batches | lr 1.00 | ms/batch  8.57 | loss  5.33 | ppl   206.14
| epoch   2 |  4000/15983 batches | lr 1.00 | ms/batch  8.59 | loss  5.33 | ppl   206.56
| epoch   2 |  4500/15983 batches | lr 1.00 | ms/batch  8.57 | loss  5.34 | ppl   208.54
| epoch   2 |  5000/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.33 | ppl   207.08
| epoch   2 |  5500/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.31 | ppl   202.46
| epoch   2 |  6000/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.32 | ppl   205.13
| epoch   2 |  6500/15983 batches | lr 1.00 | ms/batch  8.57 | loss  5.27 | ppl   194.56
| epoch   2 |  7000/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.28 | ppl   197.23
| epoch   2 |  7500/15983 batches | lr 1.00 | ms/batch  8.56 | loss  5.24 | ppl   188.64
| epoch   2 |  8000/15983 batches | lr 1.00 | ms/batch  8.55 | loss  5.31 | ppl   203.04
| epoch   2 |  8500/15983 batches | lr 1.00 | ms/batch  8.55 | loss  5.24 | ppl   188.30
| epoch   2 |  9000/15983 batches | lr 1.00 | ms/batch  8.59 | loss  5.19 | ppl   179.53
| epoch   2 |  9500/15983 batches | lr 1.00 | ms/batch  8.59 | loss  5.20 | ppl   182.00
