Vocabulary Size:  27710
Total number of model parameters: 38.92M
| epoch   1 |   500/15983 batches | lr 1.00 | ms/batch  6.22 | loss  7.27 | ppl  1440.49
| epoch   1 |  1000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  6.71 | ppl   816.64
| epoch   1 |  1500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  6.51 | ppl   668.81
| epoch   1 |  2000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  6.30 | ppl   542.32
| epoch   1 |  2500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  6.13 | ppl   461.16
| epoch   1 |  3000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  6.16 | ppl   472.67
| epoch   1 |  3500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  6.13 | ppl   459.56
| epoch   1 |  4000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  6.13 | ppl   458.71
| epoch   1 |  4500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  6.10 | ppl   445.15
| epoch   1 |  5000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  6.07 | ppl   433.02
| epoch   1 |  5500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  6.01 | ppl   406.72
| epoch   1 |  6000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  6.00 | ppl   404.45
| epoch   1 |  6500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.93 | ppl   375.13
| epoch   1 |  7000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.94 | ppl   380.41
| epoch   1 |  7500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.88 | ppl   358.99
| epoch   1 |  8000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.94 | ppl   379.04
| epoch   1 |  8500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.86 | ppl   349.63
| epoch   1 |  9000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.81 | ppl   334.25
| epoch   1 |  9500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.81 | ppl   334.07
| epoch   1 | 10000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.81 | ppl   334.24
| epoch   1 | 10500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.81 | ppl   335.05
| epoch   1 | 11000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.81 | ppl   332.93
| epoch   1 | 11500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.78 | ppl   323.76
| epoch   1 | 12000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.74 | ppl   309.55
| epoch   1 | 12500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.70 | ppl   298.98
| epoch   1 | 13000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.73 | ppl   306.55
| epoch   1 | 13500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.75 | ppl   313.42
| epoch   1 | 14000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.78 | ppl   322.34
| epoch   1 | 14500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.66 | ppl   287.92
| epoch   1 | 15000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.63 | ppl   277.73
| epoch   1 | 15500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.66 | ppl   288.11
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 98.86s | valid loss  5.67 | valid ppl   289.86
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.71 | ppl   303.13
| epoch   2 |  1000/15983 batches | lr 1.00 | ms/batch  6.16 | loss  5.71 | ppl   301.66
| epoch   2 |  1500/15983 batches | lr 1.00 | ms/batch  6.16 | loss  5.77 | ppl   319.94
| epoch   2 |  2000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.67 | ppl   291.22
| epoch   2 |  2500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.58 | ppl   266.05
| epoch   2 |  3000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.66 | ppl   287.95
| epoch   2 |  3500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.68 | ppl   292.50
| epoch   2 |  4000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.70 | ppl   298.01
| epoch   2 |  4500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.70 | ppl   299.09
| epoch   2 |  5000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.71 | ppl   301.01
| epoch   2 |  5500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.67 | ppl   291.33
| epoch   2 |  6000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.69 | ppl   296.95
| epoch   2 |  6500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.64 | ppl   280.53
| epoch   2 |  7000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.66 | ppl   287.10
| epoch   2 |  7500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.61 | ppl   273.65
| epoch   2 |  8000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.68 | ppl   293.55
| epoch   2 |  8500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.61 | ppl   273.95
| epoch   2 |  9000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.58 | ppl   265.29
| epoch   2 |  9500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.58 | ppl   266.09
| epoch   2 | 10000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.60 | ppl   269.54
| epoch   2 | 10500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.61 | ppl   273.20
| epoch   2 | 11000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.61 | ppl   273.23
| epoch   2 | 11500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.58 | ppl   265.91
| epoch   2 | 12000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.55 | ppl   258.38
| epoch   2 | 12500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.52 | ppl   249.66
| epoch   2 | 13000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.55 | ppl   256.34
| epoch   2 | 13500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.57 | ppl   262.38
| epoch   2 | 14000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.60 | ppl   269.31
| epoch   2 | 14500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.50 | ppl   244.21
| epoch   2 | 15000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.47 | ppl   238.29
| epoch   2 | 15500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.51 | ppl   246.44
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 98.90s | valid loss  5.56 | valid ppl   259.93
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 1.00 | ms/batch  6.16 | loss  5.56 | ppl   260.52
| epoch   3 |  1000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.56 | ppl   260.38
| epoch   3 |  1500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.61 | ppl   273.57
| epoch   3 |  2000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.52 | ppl   248.89
| epoch   3 |  2500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.45 | ppl   232.13
| epoch   3 |  3000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.52 | ppl   250.53
| epoch   3 |  3500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.54 | ppl   254.43
| epoch   3 |  4000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.56 | ppl   259.65
| epoch   3 |  4500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.57 | ppl   261.59
| epoch   3 |  5000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.57 | ppl   261.91
| epoch   3 |  5500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.55 | ppl   256.27
| epoch   3 |  6000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.57 | ppl   261.27
| epoch   3 |  6500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.52 | ppl   249.74
| epoch   3 |  7000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.53 | ppl   252.30
| epoch   3 |  7500/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.48 | ppl   240.78
| epoch   3 |  8000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.57 | ppl   262.50
| epoch   3 |  8500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.49 | ppl   242.82
| epoch   3 |  9000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.45 | ppl   233.62
| epoch   3 |  9500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.46 | ppl   234.67
| epoch   3 | 10000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.47 | ppl   236.64
| epoch   3 | 10500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.49 | ppl   243.44
| epoch   3 | 11000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.49 | ppl   243.35
| epoch   3 | 11500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.47 | ppl   236.52
| epoch   3 | 12000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.45 | ppl   231.71
| epoch   3 | 12500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.41 | ppl   224.00
| epoch   3 | 13000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.44 | ppl   230.10
| epoch   3 | 13500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.46 | ppl   234.51
| epoch   3 | 14000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.49 | ppl   242.18
| epoch   3 | 14500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.40 | ppl   220.85
| epoch   3 | 15000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.38 | ppl   216.48
| epoch   3 | 15500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.40 | ppl   222.13
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 98.80s | valid loss  5.46 | valid ppl   236.12
-----------------------------------------------------------------------------------------
| epoch   4 |   500/15983 batches | lr 1.00 | ms/batch  6.16 | loss  5.47 | ppl   237.00
| epoch   4 |  1000/15983 batches | lr 1.00 | ms/batch  6.15 | loss  5.47 | ppl   236.66
| epoch   4 |  1500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.51 | ppl   247.69
| epoch   4 |  2000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.43 | ppl   228.22
| epoch   4 |  2500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.37 | ppl   214.95
| epoch   4 |  3000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.45 | ppl   232.33
| epoch   4 |  3500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.46 | ppl   236.18
| epoch   4 |  4000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.47 | ppl   236.95
| epoch   4 |  4500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.48 | ppl   240.31
| epoch   4 |  5000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.48 | ppl   240.16
| epoch   4 |  5500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.46 | ppl   235.97
| epoch   4 |  6000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.49 | ppl   241.56
| epoch   4 |  6500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.43 | ppl   228.93
| epoch   4 |  7000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.45 | ppl   232.23
| epoch   4 |  7500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.41 | ppl   223.96
| epoch   4 |  8000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.49 | ppl   242.78
| epoch   4 |  8500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.42 | ppl   225.87
| epoch   4 |  9000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.37 | ppl   215.40
| epoch   4 |  9500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.39 | ppl   219.65
| epoch   4 | 10000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.39 | ppl   220.11
| epoch   4 | 10500/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.43 | ppl   227.26
| epoch   4 | 11000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.43 | ppl   229.01
