Vocabulary Size:  27710
Total number of model parameters: 42.42M
| epoch   1 |   500/15983 batches | lr 1.00 | ms/batch  9.90 | loss  7.20 | ppl  1344.09
| epoch   1 |  1000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  6.56 | ppl   708.06
| epoch   1 |  1500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  6.37 | ppl   582.30
| epoch   1 |  2000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  6.16 | ppl   472.74
| epoch   1 |  2500/15983 batches | lr 1.00 | ms/batch  8.52 | loss  5.98 | ppl   397.15
| epoch   1 |  3000/15983 batches | lr 1.00 | ms/batch  8.52 | loss  6.00 | ppl   404.71
| epoch   1 |  3500/15983 batches | lr 1.00 | ms/batch  8.52 | loss  5.96 | ppl   388.82
| epoch   1 |  4000/15983 batches | lr 1.00 | ms/batch  8.51 | loss  5.95 | ppl   384.16
| epoch   1 |  4500/15983 batches | lr 1.00 | ms/batch  8.52 | loss  5.92 | ppl   372.20
| epoch   1 |  5000/15983 batches | lr 1.00 | ms/batch  8.52 | loss  5.88 | ppl   359.49
| epoch   1 |  5500/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.82 | ppl   336.23
| epoch   1 |  6000/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.81 | ppl   333.88
| epoch   1 |  6500/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.73 | ppl   308.57
| epoch   1 |  7000/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.75 | ppl   313.21
| epoch   1 |  7500/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.68 | ppl   293.69
| epoch   1 |  8000/15983 batches | lr 1.00 | ms/batch  8.49 | loss  5.74 | ppl   311.44
| epoch   1 |  8500/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.65 | ppl   284.60
| epoch   1 |  9000/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.60 | ppl   271.00
| epoch   1 |  9500/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.60 | ppl   271.11
| epoch   1 | 10000/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.60 | ppl   270.60
| epoch   1 | 10500/15983 batches | lr 1.00 | ms/batch  8.49 | loss  5.61 | ppl   272.13
| epoch   1 | 11000/15983 batches | lr 1.00 | ms/batch  8.49 | loss  5.60 | ppl   270.22
| epoch   1 | 11500/15983 batches | lr 1.00 | ms/batch  8.49 | loss  5.56 | ppl   260.35
| epoch   1 | 12000/15983 batches | lr 1.00 | ms/batch  8.48 | loss  5.52 | ppl   249.12
| epoch   1 | 12500/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.48 | ppl   239.87
| epoch   1 | 13000/15983 batches | lr 1.00 | ms/batch  8.48 | loss  5.51 | ppl   246.46
| epoch   1 | 13500/15983 batches | lr 1.00 | ms/batch  8.48 | loss  5.53 | ppl   252.26
| epoch   1 | 14000/15983 batches | lr 1.00 | ms/batch  8.48 | loss  5.55 | ppl   257.67
| epoch   1 | 14500/15983 batches | lr 1.00 | ms/batch  8.48 | loss  5.44 | ppl   230.61
| epoch   1 | 15000/15983 batches | lr 1.00 | ms/batch  8.48 | loss  5.41 | ppl   224.15
| epoch   1 | 15500/15983 batches | lr 1.00 | ms/batch  8.48 | loss  5.44 | ppl   230.73
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 137.35s | valid loss  5.50 | valid ppl   243.59
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 1.00 | ms/batch  8.58 | loss  5.49 | ppl   242.31
| epoch   2 |  1000/15983 batches | lr 1.00 | ms/batch  8.54 | loss  5.49 | ppl   242.73
| epoch   2 |  1500/15983 batches | lr 1.00 | ms/batch  8.52 | loss  5.54 | ppl   254.77
| epoch   2 |  2000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.44 | ppl   231.41
| epoch   2 |  2500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.36 | ppl   212.86
| epoch   2 |  3000/15983 batches | lr 1.00 | ms/batch  8.50 | loss  5.43 | ppl   229.01
| epoch   2 |  3500/15983 batches | lr 1.00 | ms/batch  8.52 | loss  5.45 | ppl   232.04
| epoch   2 |  4000/15983 batches | lr 1.00 | ms/batch  8.52 | loss  5.46 | ppl   234.22
| epoch   2 |  4500/15983 batches | lr 1.00 | ms/batch  8.52 | loss  5.47 | ppl   236.69
| epoch   2 |  5000/15983 batches | lr 1.00 | ms/batch  8.55 | loss  5.46 | ppl   234.36
| epoch   2 |  5500/15983 batches | lr 1.00 | ms/batch  8.55 | loss  5.43 | ppl   228.44
| epoch   2 |  6000/15983 batches | lr 1.00 | ms/batch  8.55 | loss  5.44 | ppl   231.51
| epoch   2 |  6500/15983 batches | lr 1.00 | ms/batch  8.54 | loss  5.39 | ppl   218.82
| epoch   2 |  7000/15983 batches | lr 1.00 | ms/batch  8.54 | loss  5.41 | ppl   223.09
| epoch   2 |  7500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.36 | ppl   213.00
| epoch   2 |  8000/15983 batches | lr 1.00 | ms/batch  8.54 | loss  5.44 | ppl   229.57
| epoch   2 |  8500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.36 | ppl   212.43
| epoch   2 |  9000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.31 | ppl   203.19
| epoch   2 |  9500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.33 | ppl   205.62
| epoch   2 | 10000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.33 | ppl   206.47
| epoch   2 | 10500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.36 | ppl   212.13
| epoch   2 | 11000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.36 | ppl   212.81
| epoch   2 | 11500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.32 | ppl   204.58
| epoch   2 | 12000/15983 batches | lr 1.00 | ms/batch  8.54 | loss  5.30 | ppl   199.73
| epoch   2 | 12500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.26 | ppl   192.49
| epoch   2 | 13000/15983 batches | lr 1.00 | ms/batch  8.54 | loss  5.29 | ppl   198.10
| epoch   2 | 13500/15983 batches | lr 1.00 | ms/batch  8.54 | loss  5.31 | ppl   202.95
| epoch   2 | 14000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.34 | ppl   208.16
| epoch   2 | 14500/15983 batches | lr 1.00 | ms/batch  8.54 | loss  5.24 | ppl   189.58
| epoch   2 | 15000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.22 | ppl   185.82
| epoch   2 | 15500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.25 | ppl   190.49
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 137.23s | valid loss  5.34 | valid ppl   208.04
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 1.00 | ms/batch  8.54 | loss  5.30 | ppl   200.84
| epoch   3 |  1000/15983 batches | lr 1.00 | ms/batch  8.49 | loss  5.31 | ppl   202.38
| epoch   3 |  1500/15983 batches | lr 1.00 | ms/batch  8.49 | loss  5.36 | ppl   212.30
| epoch   3 |  2000/15983 batches | lr 1.00 | ms/batch  8.49 | loss  5.27 | ppl   194.64
| epoch   3 |  2500/15983 batches | lr 1.00 | ms/batch  8.51 | loss  5.20 | ppl   181.74
| epoch   3 |  3000/15983 batches | lr 1.00 | ms/batch  8.52 | loss  5.27 | ppl   195.17
| epoch   3 |  3500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.29 | ppl   197.77
| epoch   3 |  4000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.29 | ppl   198.18
| epoch   3 |  4500/15983 batches | lr 1.00 | ms/batch  8.54 | loss  5.30 | ppl   201.08
| epoch   3 |  5000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.30 | ppl   200.66
| epoch   3 |  5500/15983 batches | lr 1.00 | ms/batch  8.49 | loss  5.28 | ppl   196.51
| epoch   3 |  6000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.30 | ppl   199.76
| epoch   3 |  6500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.25 | ppl   189.71
| epoch   3 |  7000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.26 | ppl   193.43
| epoch   3 |  7500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.22 | ppl   185.16
| epoch   3 |  8000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.30 | ppl   199.58
| epoch   3 |  8500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.22 | ppl   185.65
| epoch   3 |  9000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.18 | ppl   177.55
| epoch   3 |  9500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.19 | ppl   180.35
| epoch   3 | 10000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.20 | ppl   180.82
| epoch   3 | 10500/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.23 | ppl   187.15
| epoch   3 | 11000/15983 batches | lr 1.00 | ms/batch  8.53 | loss  5.24 | ppl   188.74
