Vocabulary Size:  27710
Total number of model parameters: 38.92M
| epoch   1 |   500/15983 batches | lr 1.00 | ms/batch  6.27 | loss  7.13 | ppl  1248.03
| epoch   1 |  1000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  6.46 | ppl   637.79
| epoch   1 |  1500/15983 batches | lr 1.00 | ms/batch  6.20 | loss  6.25 | ppl   518.49
| epoch   1 |  2000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  6.05 | ppl   422.76
| epoch   1 |  2500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.89 | ppl   360.34
| epoch   1 |  3000/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.91 | ppl   367.74
| epoch   1 |  3500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.87 | ppl   355.97
| epoch   1 |  4000/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.86 | ppl   351.50
| epoch   1 |  4500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.82 | ppl   337.44
| epoch   1 |  5000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.79 | ppl   327.64
| epoch   1 |  5500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.73 | ppl   306.84
| epoch   1 |  6000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.73 | ppl   306.51
| epoch   1 |  6500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.66 | ppl   287.43
| epoch   1 |  7000/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.66 | ppl   287.56
| epoch   1 |  7500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.60 | ppl   269.56
| epoch   1 |  8000/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.66 | ppl   286.71
| epoch   1 |  8500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.59 | ppl   266.43
| epoch   1 |  9000/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.54 | ppl   254.32
| epoch   1 |  9500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.54 | ppl   254.19
| epoch   1 | 10000/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.53 | ppl   251.35
| epoch   1 | 10500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.54 | ppl   255.20
| epoch   1 | 11000/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.53 | ppl   252.40
| epoch   1 | 11500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.50 | ppl   245.88
| epoch   1 | 12000/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.47 | ppl   238.02
| epoch   1 | 12500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.43 | ppl   229.10
| epoch   1 | 13000/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.45 | ppl   233.20
| epoch   1 | 13500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.48 | ppl   238.68
| epoch   1 | 14000/15983 batches | lr 1.00 | ms/batch  6.17 | loss  5.49 | ppl   243.37
| epoch   1 | 14500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.40 | ppl   221.60
| epoch   1 | 15000/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.38 | ppl   215.96
| epoch   1 | 15500/15983 batches | lr 1.00 | ms/batch  6.18 | loss  5.39 | ppl   219.17
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 99.48s | valid loss  5.56 | valid ppl   260.65
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 1.00 | ms/batch  6.21 | loss  5.45 | ppl   233.45
| epoch   2 |  1000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.44 | ppl   230.84
| epoch   2 |  1500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.48 | ppl   239.98
| epoch   2 |  2000/15983 batches | lr 1.00 | ms/batch  6.20 | loss  5.38 | ppl   217.67
| epoch   2 |  2500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.32 | ppl   204.56
| epoch   2 |  3000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.39 | ppl   219.99
| epoch   2 |  3500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.39 | ppl   218.54
| epoch   2 |  4000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.40 | ppl   220.34
| epoch   2 |  4500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.41 | ppl   223.04
| epoch   2 |  5000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.41 | ppl   224.06
| epoch   2 |  5500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.39 | ppl   218.92
| epoch   2 |  6000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.41 | ppl   223.88
| epoch   2 |  6500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.35 | ppl   211.23
| epoch   2 |  7000/15983 batches | lr 1.00 | ms/batch  6.20 | loss  5.36 | ppl   212.82
| epoch   2 |  7500/15983 batches | lr 1.00 | ms/batch  6.20 | loss  5.32 | ppl   203.76
| epoch   2 |  8000/15983 batches | lr 1.00 | ms/batch  6.20 | loss  5.39 | ppl   220.04
| epoch   2 |  8500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.32 | ppl   204.80
| epoch   2 |  9000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.27 | ppl   195.29
| epoch   2 |  9500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.27 | ppl   195.18
| epoch   2 | 10000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.27 | ppl   194.10
| epoch   2 | 10500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.31 | ppl   202.55
| epoch   2 | 11000/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.32 | ppl   204.20
| epoch   2 | 11500/15983 batches | lr 1.00 | ms/batch  6.19 | loss  5.27 | ppl   195.15
