Vocabulary Size:  27710
Total number of model parameters: 25.31M
| epoch   1 |   500/15983 batches | lr 15.00 | ms/batch  6.97 | loss  7.10 | ppl  1209.48
| epoch   1 |  1000/15983 batches | lr 15.00 | ms/batch  6.87 | loss  6.37 | ppl   584.51
| epoch   1 |  1500/15983 batches | lr 15.00 | ms/batch  6.87 | loss  6.00 | ppl   401.83
| epoch   1 |  2000/15983 batches | lr 15.00 | ms/batch  6.88 | loss  5.74 | ppl   312.58
| epoch   1 |  2500/15983 batches | lr 15.00 | ms/batch  6.88 | loss  5.59 | ppl   268.78
| epoch   1 |  3000/15983 batches | lr 15.00 | ms/batch  6.88 | loss  5.56 | ppl   260.72
| epoch   1 |  3500/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.51 | ppl   247.62
| epoch   1 |  4000/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.46 | ppl   236.03
| epoch   1 |  4500/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.42 | ppl   225.22
| epoch   1 |  5000/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.37 | ppl   214.35
| epoch   1 |  5500/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.31 | ppl   201.83
| epoch   1 |  6000/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.30 | ppl   200.40
| epoch   1 |  6500/15983 batches | lr 15.00 | ms/batch  6.86 | loss  5.24 | ppl   188.53
| epoch   1 |  7000/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.23 | ppl   186.86
| epoch   1 |  7500/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.17 | ppl   176.73
| epoch   1 |  8000/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.23 | ppl   187.27
| epoch   1 |  8500/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.15 | ppl   171.98
| epoch   1 |  9000/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.09 | ppl   162.90
| epoch   1 |  9500/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.09 | ppl   162.03
| epoch   1 | 10000/15983 batches | lr 15.00 | ms/batch  6.87 | loss  5.06 | ppl   157.79
