Vocabulary Size:  27710
Total number of model parameters: 42.42M
| epoch   1 |   500/15983 batches | lr 1.00 | ms/batch 19.43 | loss  7.25 | ppl  1410.76
| epoch   3 |  7500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.33 | ppl   206.44
| epoch   3 |  8000/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.41 | ppl   222.90
| epoch   3 |  8500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.33 | ppl   207.08
| epoch   3 |  9000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.29 | ppl   198.46
| epoch   3 |  9500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.31 | ppl   201.38
| epoch   3 | 10000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.31 | ppl   202.57
| epoch   3 | 10500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.34 | ppl   208.79
| epoch   3 | 11000/15983 batches | lr 1.00 | ms/batch 16.67 | loss  5.35 | ppl   209.81
| epoch   3 | 11500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.31 | ppl   201.80
| epoch   3 | 12000/15983 batches | lr 1.00 | ms/batch 16.67 | loss  5.29 | ppl   198.22
| epoch   3 | 12500/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.25 | ppl   191.03
| epoch   3 | 13000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.28 | ppl   196.60
| epoch   3 | 13500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.30 | ppl   201.34
| epoch   3 | 14000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.33 | ppl   206.51
| epoch   3 | 14500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.24 | ppl   189.14
| epoch   3 | 15000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.22 | ppl   185.54
| epoch   3 | 15500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.25 | ppl   190.65
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 267.35s | valid loss  5.33 | valid ppl   207.34
-----------------------------------------------------------------------------------------
| epoch   4 |   500/15983 batches | lr 1.00 | ms/batch 16.71 | loss  5.30 | ppl   201.20
| epoch   4 |  1000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.31 | ppl   202.98
| epoch   4 |  1500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.36 | ppl   213.48
| epoch   4 |  2000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.28 | ppl   196.24
| epoch   4 |  2500/15983 batches | lr 1.00 | ms/batch 16.42 | loss  5.22 | ppl   184.03
| epoch   4 |  3000/15983 batches | lr 1.00 | ms/batch 15.69 | loss  5.29 | ppl   197.40
| epoch   4 |  3500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.30 | ppl   200.27
| epoch   4 |  4000/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.30 | ppl   200.85
| epoch   4 |  4500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.32 | ppl   203.78
| epoch   4 |  5000/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.32 | ppl   203.38
| epoch   4 |  5500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.30 | ppl   200.00
| epoch   4 |  6000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.31 | ppl   203.28
| epoch   4 |  6500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.27 | ppl   193.47
| epoch   4 |  7000/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.28 | ppl   197.08
| epoch   4 |  7500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.24 | ppl   189.35
| epoch   4 |  8000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.32 | ppl   203.75
| epoch   4 |  8500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.25 | ppl   189.96
| epoch   4 |  9000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.20 | ppl   182.11
| epoch   4 |  9500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.22 | ppl   185.28
| epoch   4 | 10000/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.23 | ppl   185.97
| epoch   4 | 10500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.26 | ppl   192.60
| epoch   4 | 11000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.27 | ppl   194.05
| epoch   4 | 11500/15983 batches | lr 1.00 | ms/batch 16.67 | loss  5.23 | ppl   186.42
| epoch   4 | 12000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.21 | ppl   183.45
| epoch   4 | 12500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.18 | ppl   177.00
| epoch   4 | 13000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.20 | ppl   182.02
| epoch   4 | 13500/15983 batches | lr 1.00 | ms/batch 16.67 | loss  5.23 | ppl   186.18
| epoch   4 | 14000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.25 | ppl   191.09
| epoch   4 | 14500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.17 | ppl   175.87
| epoch   4 | 15000/15983 batches | lr 1.00 | ms/batch 16.09 | loss  5.16 | ppl   173.43
| epoch   4 | 15500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.18 | ppl   177.21
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 266.73s | valid loss  5.28 | valid ppl   197.21
-----------------------------------------------------------------------------------------
| epoch   5 |   500/15983 batches | lr 1.00 | ms/batch 16.72 | loss  5.23 | ppl   186.83
| epoch   5 |  1000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.24 | ppl   188.45
| epoch   5 |  1500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.28 | ppl   197.09
| epoch   5 |  2000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.20 | ppl   182.14
| epoch   5 |  2500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.15 | ppl   172.04
| epoch   5 |  3000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.22 | ppl   184.08
| epoch   5 |  3500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.23 | ppl   186.80
| epoch   5 |  4000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.23 | ppl   186.69
| epoch   5 |  4500/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.24 | ppl   189.59
| epoch   5 |  5000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.25 | ppl   189.77
| epoch   5 |  5500/15983 batches | lr 1.00 | ms/batch 16.67 | loss  5.23 | ppl   186.92
| epoch   5 |  6000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.25 | ppl   190.50
| epoch   5 |  6500/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.20 | ppl   180.87
| epoch   5 |  7000/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.22 | ppl   184.54
| epoch   5 |  7500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.18 | ppl   177.16
| epoch   5 |  8000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.25 | ppl   191.19
| epoch   5 |  8500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.18 | ppl   178.48
| epoch   5 |  9000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.14 | ppl   170.88
| epoch   5 |  9500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.16 | ppl   174.02
| epoch   5 | 10000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.16 | ppl   174.63
| epoch   5 | 10500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.20 | ppl   181.03
| epoch   5 | 11000/15983 batches | lr 1.00 | ms/batch 15.49 | loss  5.21 | ppl   182.40
| epoch   5 | 11500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.17 | ppl   175.42
| epoch   5 | 12000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.16 | ppl   173.50
| epoch   5 | 12500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.12 | ppl   167.13
| epoch   5 | 13000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.15 | ppl   171.78
| epoch   5 | 13500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.17 | ppl   175.51
| epoch   5 | 14000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.19 | ppl   180.07
| epoch   5 | 14500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.12 | ppl   166.74
| epoch   5 | 15000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.10 | ppl   164.31
| epoch   5 | 15500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.12 | ppl   167.54
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 267.06s | valid loss  5.24 | valid ppl   187.85
-----------------------------------------------------------------------------------------
| epoch   6 |   500/15983 batches | lr 1.00 | ms/batch 16.71 | loss  5.17 | ppl   176.59
| epoch   6 |  1000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.18 | ppl   178.20
| epoch   6 |  1500/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.22 | ppl   185.36
| epoch   6 |  2000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.15 | ppl   171.59
| epoch   6 |  2500/15983 batches | lr 1.00 | ms/batch 16.67 | loss  5.10 | ppl   163.56
| epoch   6 |  3000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.16 | ppl   174.29
| epoch   6 |  3500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.17 | ppl   176.69
| epoch   6 |  4000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.17 | ppl   176.39
| epoch   6 |  4500/15983 batches | lr 1.00 | ms/batch 16.67 | loss  5.19 | ppl   179.10
| epoch   6 |  5000/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.19 | ppl   179.09
| epoch   6 |  5500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.18 | ppl   176.84
| epoch   6 |  6000/15983 batches | lr 1.00 | ms/batch 16.65 | loss  5.19 | ppl   179.99
| epoch   6 |  6500/15983 batches | lr 1.00 | ms/batch 16.66 | loss  5.15 | ppl   171.91
| epoch   6 |  7000/15983 batches | lr 1.00 | ms/batch 13.20 | loss  5.16 | ppl   174.37
| epoch   6 |  7500/15983 batches | lr 1.00 | ms/batch  8.59 | loss  5.12 | ppl   167.98
| epoch   6 |  8000/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.20 | ppl   181.46
| epoch   6 |  8500/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.13 | ppl   169.47
| epoch   6 |  9000/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.09 | ppl   162.61
| epoch   6 |  9500/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.11 | ppl   165.49
| epoch   6 | 10000/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.11 | ppl   165.83
| epoch   6 | 10500/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.15 | ppl   172.06
| epoch   6 | 11000/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.16 | ppl   173.94
| epoch   6 | 11500/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.12 | ppl   166.82
| epoch   6 | 12000/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.11 | ppl   165.42
| epoch   6 | 12500/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.07 | ppl   159.56
| epoch   6 | 13000/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.10 | ppl   163.50
| epoch   6 | 13500/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.12 | ppl   167.24
| epoch   6 | 14000/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.14 | ppl   171.16
| epoch   6 | 14500/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.07 | ppl   159.49
| epoch   6 | 15000/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.06 | ppl   157.59
| epoch   6 | 15500/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.08 | ppl   160.15
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 192.98s | valid loss  5.20 | valid ppl   182.15
-----------------------------------------------------------------------------------------
| epoch   7 |   500/15983 batches | lr 1.00 | ms/batch  8.68 | loss  5.12 | ppl   167.89
| epoch   7 |  1000/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.14 | ppl   169.91
| epoch   7 |  1500/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.17 | ppl   175.94
| epoch   7 |  2000/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.10 | ppl   163.78
| epoch   7 |  2500/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.06 | ppl   156.84
| epoch   7 |  3000/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.12 | ppl   166.79
| epoch   7 |  3500/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.13 | ppl   168.95
| epoch   7 |  4000/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.12 | ppl   168.09
| epoch   7 |  4500/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.14 | ppl   171.12
| epoch   7 |  5000/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.14 | ppl   171.09
| epoch   7 |  5500/15983 batches | lr 1.00 | ms/batch  8.62 | loss  5.13 | ppl   169.45
| epoch   7 |  6000/15983 batches | lr 1.00 | ms/batch  8.59 | loss  5.15 | ppl   172.48
| epoch   7 |  6500/15983 batches | lr 1.00 | ms/batch  8.68 | loss  5.10 | ppl   164.48
| epoch   7 |  7000/15983 batches | lr 1.00 | ms/batch  8.64 | loss  5.12 | ppl   166.90
| epoch   7 |  7500/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.08 | ppl   161.35
| epoch   7 |  8000/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.16 | ppl   173.54
| epoch   7 |  8500/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.09 | ppl   162.37
| epoch   7 |  9000/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.05 | ppl   155.85
| epoch   7 |  9500/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.07 | ppl   158.88
| epoch   7 | 10000/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.07 | ppl   158.72
| epoch   7 | 10500/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.11 | ppl   165.41
| epoch   7 | 11000/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.12 | ppl   167.02
| epoch   7 | 11500/15983 batches | lr 1.00 | ms/batch  8.64 | loss  5.08 | ppl   160.40
| epoch   7 | 12000/15983 batches | lr 1.00 | ms/batch  8.64 | loss  5.07 | ppl   159.00
| epoch   7 | 12500/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.03 | ppl   153.22
| epoch   7 | 13000/15983 batches | lr 1.00 | ms/batch  8.64 | loss  5.06 | ppl   157.34
| epoch   7 | 13500/15983 batches | lr 1.00 | ms/batch  8.64 | loss  5.08 | ppl   160.51
| epoch   7 | 14000/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.10 | ppl   164.24
| epoch   7 | 14500/15983 batches | lr 1.00 | ms/batch  8.66 | loss  5.03 | ppl   153.58
| epoch   7 | 15000/15983 batches | lr 1.00 | ms/batch  8.64 | loss  5.02 | ppl   152.14
| epoch   7 | 15500/15983 batches | lr 1.00 | ms/batch  8.64 | loss  5.04 | ppl   154.08
-----------------------------------------------------------------------------------------
| end of epoch   7 | time: 138.92s | valid loss  5.19 | valid ppl   178.59
-----------------------------------------------------------------------------------------
| epoch   8 |   500/15983 batches | lr 1.00 | ms/batch  8.67 | loss  5.08 | ppl   161.46
| epoch   8 |  1000/15983 batches | lr 1.00 | ms/batch  8.64 | loss  5.10 | ppl   163.49
| epoch   8 |  1500/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.13 | ppl   168.51
| epoch   8 |  2000/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.06 | ppl   157.25
| epoch   8 |  2500/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.02 | ppl   151.06
| epoch   8 |  3000/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.08 | ppl   160.31
| epoch   8 |  3500/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.09 | ppl   162.62
| epoch   8 |  4000/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.09 | ppl   161.85
| epoch   8 |  4500/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.10 | ppl   164.25
| epoch   8 |  5000/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.10 | ppl   164.73
| epoch   8 |  5500/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.10 | ppl   163.39
| epoch   8 |  6000/15983 batches | lr 1.00 | ms/batch  8.63 | loss  5.11 | ppl   166.18
| epoch   8 |  6500/15983 batches | lr 1.00 | ms/batch  8.62 | loss  5.07 | ppl   158.47
| epoch   8 |  7000/15983 batches | lr 1.00 | ms/batch  8.62 | loss  5.08 | ppl   160.82
| epoch   8 |  7500/15983 batches | lr 1.00 | ms/batch  8.62 | loss  5.04 | ppl   155.20
| epoch   8 |  8000/15983 batches | lr 1.00 | ms/batch  8.62 | loss  5.12 | ppl   167.09
| epoch   8 |  8500/15983 batches | lr 1.00 | ms/batch  8.62 | loss  5.05 | ppl   156.58
| epoch   8 |  9000/15983 batches | lr 1.00 | ms/batch  8.62 | loss  5.01 | ppl   150.31
| epoch   8 |  9500/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.03 | ppl   153.41
| epoch   8 | 10000/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.03 | ppl   152.80
| epoch   8 | 10500/15983 batches | lr 1.00 | ms/batch  8.62 | loss  5.07 | ppl   159.87
| epoch   8 | 11000/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.08 | ppl   161.34
| epoch   8 | 11500/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.04 | ppl   154.71
| epoch   8 | 12000/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.04 | ppl   153.74
| epoch   8 | 12500/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.00 | ppl   148.51
| epoch   8 | 13000/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.03 | ppl   152.19
| epoch   8 | 13500/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.04 | ppl   155.08
| epoch   8 | 14000/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.07 | ppl   158.68
| epoch   8 | 14500/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.00 | ppl   148.74
| epoch   8 | 15000/15983 batches | lr 1.00 | ms/batch  8.61 | loss  4.99 | ppl   147.50
| epoch   8 | 15500/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.00 | ppl   148.78
-----------------------------------------------------------------------------------------
| end of epoch   8 | time: 138.65s | valid loss  5.16 | valid ppl   174.32
-----------------------------------------------------------------------------------------
| epoch   9 |   500/15983 batches | lr 1.00 | ms/batch  8.65 | loss  5.05 | ppl   155.94
| epoch   9 |  1000/15983 batches | lr 1.00 | ms/batch  8.61 | loss  5.06 | ppl   157.60
| epoch   9 |  1500/15983 batches | lr 1.00 | ms/batch  8.60 | loss  5.09 | ppl   162.54
