Vocabulary Size:  27710
Total number of model parameters: 18.10M
| epoch   1 |   500/15983 batches | lr 2.00 | ms/batch  5.03 | loss  7.51 | ppl  1834.19
| epoch   1 |  1000/15983 batches | lr 2.00 | ms/batch  4.96 | loss  6.54 | ppl   691.48
| epoch   1 |  1500/15983 batches | lr 2.00 | ms/batch  4.97 | loss  6.29 | ppl   538.23
| epoch   1 |  2000/15983 batches | lr 2.00 | ms/batch  4.97 | loss  6.06 | ppl   428.38
| epoch   1 |  2500/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.88 | ppl   356.95
| epoch   1 |  3000/15983 batches | lr 2.00 | ms/batch  4.97 | loss  5.88 | ppl   359.35
| epoch   1 |  3500/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.84 | ppl   344.24
| epoch   1 |  4000/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.82 | ppl   336.57
| epoch   1 |  4500/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.78 | ppl   325.13
| epoch   1 |  5000/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.74 | ppl   312.10
| epoch   1 |  5500/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.67 | ppl   291.06
| epoch   1 |  6000/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.66 | ppl   287.74
| epoch   1 |  6500/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.58 | ppl   265.87
| epoch   1 |  7000/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.59 | ppl   266.70
| epoch   1 |  7500/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.52 | ppl   249.69
| epoch   1 |  8000/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.58 | ppl   265.63
| epoch   1 |  8500/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.49 | ppl   242.56
| epoch   1 |  9000/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.44 | ppl   230.41
| epoch   1 |  9500/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.42 | ppl   226.71
| epoch   1 | 10000/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.42 | ppl   225.16
| epoch   1 | 10500/15983 batches | lr 2.00 | ms/batch  4.96 | loss  5.44 | ppl   229.37
