Vocabulary Size:  27710
Total number of model parameters: 18.10M
| epoch   1 |   500/15983 batches | lr 1.00 | ms/batch  9.64 | loss  7.73 | ppl  2279.14
| epoch   1 |  1000/15983 batches | lr 1.00 | ms/batch 11.41 | loss  6.90 | ppl   993.26
| epoch   1 |  1500/15983 batches | lr 1.00 | ms/batch 11.30 | loss  6.69 | ppl   805.90
| epoch   1 |  2000/15983 batches | lr 1.00 | ms/batch  7.87 | loss  6.45 | ppl   632.05
| epoch   1 |  2500/15983 batches | lr 1.00 | ms/batch  9.32 | loss  6.24 | ppl   515.10
| epoch   1 |  3000/15983 batches | lr 1.00 | ms/batch 11.65 | loss  6.24 | ppl   514.23
| epoch   1 |  3500/15983 batches | lr 1.00 | ms/batch  7.15 | loss  6.20 | ppl   490.35
| epoch   1 |  4000/15983 batches | lr 1.00 | ms/batch  8.28 | loss  6.18 | ppl   481.77
| epoch   1 |  4500/15983 batches | lr 1.00 | ms/batch  8.63 | loss  6.14 | ppl   464.64
| epoch   1 |  5000/15983 batches | lr 1.00 | ms/batch 10.01 | loss  6.10 | ppl   446.33
| epoch   1 |  5500/15983 batches | lr 1.00 | ms/batch 10.71 | loss  6.03 | ppl   416.87
| epoch   1 |  6000/15983 batches | lr 1.00 | ms/batch  8.66 | loss  6.02 | ppl   412.15
| epoch   1 |  6500/15983 batches | lr 1.00 | ms/batch  9.84 | loss  5.93 | ppl   377.78
| epoch   1 |  7000/15983 batches | lr 1.00 | ms/batch  9.87 | loss  5.95 | ppl   383.28
| epoch   1 |  7500/15983 batches | lr 1.00 | ms/batch 10.38 | loss  5.89 | ppl   359.62
| epoch   1 |  8000/15983 batches | lr 1.00 | ms/batch 12.87 | loss  5.94 | ppl   379.22
| epoch   1 |  8500/15983 batches | lr 1.00 | ms/batch 10.98 | loss  5.85 | ppl   347.06
| epoch   1 |  9000/15983 batches | lr 1.00 | ms/batch  9.67 | loss  5.80 | ppl   330.77
| epoch   1 |  9500/15983 batches | lr 1.00 | ms/batch  8.29 | loss  5.79 | ppl   328.40
| epoch   1 | 10000/15983 batches | lr 1.00 | ms/batch  6.89 | loss  5.79 | ppl   328.57
| epoch   1 | 10500/15983 batches | lr 1.00 | ms/batch  9.24 | loss  5.79 | ppl   327.42
| epoch   1 | 11000/15983 batches | lr 1.00 | ms/batch 11.19 | loss  5.78 | ppl   323.02
| epoch   1 | 11500/15983 batches | lr 1.00 | ms/batch  9.89 | loss  5.75 | ppl   313.95
| epoch   1 | 12000/15983 batches | lr 1.00 | ms/batch 10.40 | loss  5.70 | ppl   298.43
| epoch   1 | 12500/15983 batches | lr 1.00 | ms/batch  6.07 | loss  5.66 | ppl   286.72
| epoch   1 | 13000/15983 batches | lr 1.00 | ms/batch  6.54 | loss  5.68 | ppl   293.75
| epoch   1 | 13500/15983 batches | lr 1.00 | ms/batch  6.10 | loss  5.71 | ppl   301.95
| epoch   1 | 14000/15983 batches | lr 1.00 | ms/batch  6.03 | loss  5.73 | ppl   308.99
| epoch   1 | 14500/15983 batches | lr 1.00 | ms/batch  6.36 | loss  5.61 | ppl   274.45
| epoch   1 | 15000/15983 batches | lr 1.00 | ms/batch  6.14 | loss  5.59 | ppl   266.48
| epoch   1 | 15500/15983 batches | lr 1.00 | ms/batch  6.10 | loss  5.62 | ppl   275.32
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 142.29s | valid loss  5.60 | valid ppl   271.46
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 1.00 | ms/batch  6.08 | loss  5.66 | ppl   287.74
| epoch   2 |  1000/15983 batches | lr 1.00 | ms/batch  6.09 | loss  5.66 | ppl   286.97
| epoch   2 |  1500/15983 batches | lr 1.00 | ms/batch  6.06 | loss  5.72 | ppl   305.06
| epoch   2 |  2000/15983 batches | lr 1.00 | ms/batch  6.09 | loss  5.62 | ppl   276.77
