Vocabulary Size:  27710
Total number of model parameters: 36.96M
| epoch   1 |   500/15983 batches | lr 1.00 | ms/batch  5.14 | loss  7.17 | ppl  1297.26
| epoch   1 |  1000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  6.71 | ppl   818.38
| epoch   1 |  1500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  6.56 | ppl   704.18
| epoch   1 |  2000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  6.34 | ppl   568.46
| epoch   1 |  2500/15983 batches | lr 1.00 | ms/batch  5.04 | loss  6.16 | ppl   475.55
| epoch   1 |  3000/15983 batches | lr 1.00 | ms/batch  5.04 | loss  6.18 | ppl   482.04
| epoch   1 |  3500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  6.14 | ppl   464.41
| epoch   1 |  4000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  6.13 | ppl   460.06
| epoch   1 |  4500/15983 batches | lr 1.00 | ms/batch  5.04 | loss  6.10 | ppl   445.08
| epoch   1 |  5000/15983 batches | lr 1.00 | ms/batch  5.04 | loss  6.07 | ppl   431.71
| epoch   1 |  5500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  6.00 | ppl   404.51
| epoch   1 |  6000/15983 batches | lr 1.00 | ms/batch  5.04 | loss  5.99 | ppl   399.45
| epoch   1 |  6500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.90 | ppl   366.79
| epoch   1 |  7000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.92 | ppl   372.65
| epoch   1 |  7500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.86 | ppl   350.48
| epoch   1 |  8000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.91 | ppl   368.09
| epoch   1 |  8500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.82 | ppl   336.57
| epoch   1 |  9000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.77 | ppl   321.52
| epoch   1 |  9500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.77 | ppl   321.19
| epoch   1 | 10000/15983 batches | lr 1.00 | ms/batch  5.04 | loss  5.77 | ppl   321.67
| epoch   1 | 10500/15983 batches | lr 1.00 | ms/batch  5.04 | loss  5.77 | ppl   320.70
| epoch   1 | 11000/15983 batches | lr 1.00 | ms/batch  5.04 | loss  5.76 | ppl   317.48
| epoch   1 | 11500/15983 batches | lr 1.00 | ms/batch  5.04 | loss  5.73 | ppl   307.86
| epoch   1 | 12000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.68 | ppl   292.47
| epoch   1 | 12500/15983 batches | lr 1.00 | ms/batch  5.04 | loss  5.64 | ppl   280.79
| epoch   1 | 13000/15983 batches | lr 1.00 | ms/batch  5.04 | loss  5.67 | ppl   288.86
| epoch   1 | 13500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.69 | ppl   296.46
| epoch   1 | 14000/15983 batches | lr 1.00 | ms/batch  5.04 | loss  5.71 | ppl   302.51
| epoch   1 | 14500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.60 | ppl   269.15
| epoch   1 | 15000/15983 batches | lr 1.00 | ms/batch  5.04 | loss  5.57 | ppl   261.74
| epoch   1 | 15500/15983 batches | lr 1.00 | ms/batch  5.04 | loss  5.60 | ppl   270.56
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 81.14s | valid loss  5.69 | valid ppl   296.65
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 1.00 | ms/batch  5.07 | loss  5.65 | ppl   284.25
| epoch   2 |  1000/15983 batches | lr 1.00 | ms/batch  5.06 | loss  5.64 | ppl   282.70
| epoch   2 |  1500/15983 batches | lr 1.00 | ms/batch  5.06 | loss  5.70 | ppl   298.40
| epoch   2 |  2000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.60 | ppl   271.25
| epoch   2 |  2500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.51 | ppl   246.98
| epoch   2 |  3000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.59 | ppl   268.97
| epoch   2 |  3500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.61 | ppl   272.52
| epoch   2 |  4000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.63 | ppl   277.46
| epoch   2 |  4500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.63 | ppl   278.81
| epoch   2 |  5000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.62 | ppl   276.29
| epoch   2 |  5500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.59 | ppl   268.96
| epoch   2 |  6000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.61 | ppl   272.45
| epoch   2 |  6500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.55 | ppl   256.46
| epoch   2 |  7000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.57 | ppl   261.80
| epoch   2 |  7500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.52 | ppl   250.50
| epoch   2 |  8000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.59 | ppl   268.12
| epoch   2 |  8500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.51 | ppl   248.38
| epoch   2 |  9000/15983 batches | lr 1.00 | ms/batch  5.06 | loss  5.48 | ppl   240.11
| epoch   2 |  9500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.49 | ppl   242.49
| epoch   2 | 10000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.49 | ppl   243.45
| epoch   2 | 10500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.51 | ppl   247.17
| epoch   2 | 11000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.51 | ppl   247.55
| epoch   2 | 11500/15983 batches | lr 1.00 | ms/batch  5.06 | loss  5.48 | ppl   240.61
| epoch   2 | 12000/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.45 | ppl   233.50
| epoch   2 | 12500/15983 batches | lr 1.00 | ms/batch  5.05 | loss  5.42 | ppl   225.86
