Vocabulary Size:  27710
Total number of model parameters: 5.73M
| epoch   1 |   500/15983 batches | lr 15.00 | ms/batch  3.33 | loss  6.96 | ppl  1049.77
| epoch   1 |  1000/15983 batches | lr 15.00 | ms/batch  3.20 | loss  6.14 | ppl   463.88
| epoch   1 |  1500/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.94 | ppl   379.26
| epoch   1 |  2000/15983 batches | lr 15.00 | ms/batch  3.21 | loss  5.75 | ppl   312.70
| epoch   1 |  2500/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.62 | ppl   275.09
| epoch   1 |  3000/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.62 | ppl   276.70
| epoch   1 |  3500/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.60 | ppl   270.32
| epoch   1 |  4000/15983 batches | lr 15.00 | ms/batch  3.21 | loss  5.58 | ppl   265.43
| epoch   1 |  4500/15983 batches | lr 15.00 | ms/batch  3.21 | loss  5.56 | ppl   258.81
| epoch   1 |  5000/15983 batches | lr 15.00 | ms/batch  3.21 | loss  5.52 | ppl   250.28
| epoch   1 |  5500/15983 batches | lr 15.00 | ms/batch  3.21 | loss  5.48 | ppl   239.94
| epoch   1 |  6000/15983 batches | lr 15.00 | ms/batch  3.21 | loss  5.48 | ppl   239.91
| epoch   1 |  6500/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.43 | ppl   227.21
| epoch   1 |  7000/15983 batches | lr 15.00 | ms/batch  3.21 | loss  5.43 | ppl   228.05
| epoch   1 |  7500/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.38 | ppl   215.98
| epoch   1 |  8000/15983 batches | lr 15.00 | ms/batch  3.21 | loss  5.44 | ppl   230.79
| epoch   1 |  8500/15983 batches | lr 15.00 | ms/batch  3.22 | loss  5.36 | ppl   213.18
| epoch   1 |  9000/15983 batches | lr 15.00 | ms/batch  3.22 | loss  5.32 | ppl   203.38
| epoch   1 |  9500/15983 batches | lr 15.00 | ms/batch  3.22 | loss  5.31 | ppl   202.30
| epoch   1 | 10000/15983 batches | lr 15.00 | ms/batch  3.22 | loss  5.30 | ppl   200.33
| epoch   1 | 10500/15983 batches | lr 15.00 | ms/batch  3.22 | loss  5.33 | ppl   206.89
| epoch   1 | 11000/15983 batches | lr 15.00 | ms/batch  3.22 | loss  5.33 | ppl   206.89
| epoch   1 | 11500/15983 batches | lr 15.00 | ms/batch  3.22 | loss  5.30 | ppl   199.83
| epoch   1 | 12000/15983 batches | lr 15.00 | ms/batch  3.22 | loss  5.28 | ppl   195.99
| epoch   1 | 12500/15983 batches | lr 15.00 | ms/batch  3.22 | loss  5.24 | ppl   188.40
| epoch   1 | 13000/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.26 | ppl   191.76
| epoch   1 | 13500/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.28 | ppl   196.78
| epoch   1 | 14000/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.30 | ppl   200.50
| epoch   1 | 14500/15983 batches | lr 15.00 | ms/batch  3.21 | loss  5.21 | ppl   183.27
| epoch   1 | 15000/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.20 | ppl   181.52
| epoch   1 | 15500/15983 batches | lr 15.00 | ms/batch  3.20 | loss  5.22 | ppl   184.48
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 51.73s | valid loss  5.32 | valid ppl   203.71
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 15.00 | ms/batch  3.22 | loss  5.26 | ppl   192.63
| epoch   2 |  1000/15983 batches | lr 15.00 | ms/batch  3.21 | loss  5.25 | ppl   191.46
