Vocabulary Size:  27710
Total number of model parameters: 11.59M
| epoch   1 |   500/15983 batches | lr 7.00 | ms/batch 13.93 | loss  7.05 | ppl  1149.12
| epoch   9 |  2000/15983 batches | lr 1.75 | ms/batch 11.77 | loss  4.72 | ppl   112.56
| epoch   9 |  2500/15983 batches | lr 1.75 | ms/batch 11.77 | loss  4.71 | ppl   111.38
| epoch   9 |  3000/15983 batches | lr 1.75 | ms/batch 10.60 | loss  4.75 | ppl   115.15
| epoch   9 |  3500/15983 batches | lr 1.75 | ms/batch 12.07 | loss  4.76 | ppl   116.53
| epoch   9 |  4000/15983 batches | lr 1.75 | ms/batch 11.78 | loss  4.74 | ppl   114.41
| epoch   9 |  4500/15983 batches | lr 1.75 | ms/batch 11.08 | loss  4.74 | ppl   115.00
| epoch   9 |  5000/15983 batches | lr 1.75 | ms/batch 11.52 | loss  4.75 | ppl   115.50
| epoch   9 |  5500/15983 batches | lr 1.75 | ms/batch 11.57 | loss  4.75 | ppl   115.98
| epoch   9 |  6000/15983 batches | lr 1.75 | ms/batch 11.93 | loss  4.76 | ppl   116.73
| epoch   9 |  6500/15983 batches | lr 1.75 | ms/batch 10.52 | loss  4.72 | ppl   112.15
| epoch   9 |  7000/15983 batches | lr 1.75 | ms/batch 11.34 | loss  4.73 | ppl   112.81
| epoch   9 |  7500/15983 batches | lr 1.75 | ms/batch 11.75 | loss  4.70 | ppl   109.63
| epoch   9 |  8000/15983 batches | lr 1.75 | ms/batch 10.94 | loss  4.75 | ppl   115.52
| epoch   9 |  8500/15983 batches | lr 1.75 | ms/batch 11.76 | loss  4.70 | ppl   110.31
| epoch   9 |  9000/15983 batches | lr 1.75 | ms/batch 11.76 | loss  4.68 | ppl   107.69
| epoch   9 |  9500/15983 batches | lr 1.75 | ms/batch 11.76 | loss  4.69 | ppl   108.97
| epoch   9 | 10000/15983 batches | lr 1.75 | ms/batch 11.75 | loss  4.67 | ppl   106.48
| epoch   9 | 10500/15983 batches | lr 1.75 | ms/batch 12.24 | loss  4.71 | ppl   110.88
| epoch   9 | 11000/15983 batches | lr 1.75 | ms/batch 12.04 | loss  4.71 | ppl   111.12
| epoch   9 | 11500/15983 batches | lr 1.75 | ms/batch 10.94 | loss  4.69 | ppl   108.71
| epoch   9 | 12000/15983 batches | lr 1.75 | ms/batch 11.52 | loss  4.68 | ppl   107.81
| epoch   9 | 12500/15983 batches | lr 1.75 | ms/batch 11.46 | loss  4.65 | ppl   104.42
| epoch   9 | 13000/15983 batches | lr 1.75 | ms/batch 11.44 | loss  4.67 | ppl   106.21
| epoch   9 | 13500/15983 batches | lr 1.75 | ms/batch 11.64 | loss  4.68 | ppl   107.25
| epoch   9 | 14000/15983 batches | lr 1.75 | ms/batch 11.86 | loss  4.69 | ppl   108.53
| epoch   9 | 14500/15983 batches | lr 1.75 | ms/batch 10.92 | loss  4.66 | ppl   105.44
| epoch   9 | 15000/15983 batches | lr 1.75 | ms/batch 11.14 | loss  4.65 | ppl   104.29
| epoch   9 | 15500/15983 batches | lr 1.75 | ms/batch 12.20 | loss  4.63 | ppl   102.78
-----------------------------------------------------------------------------------------
| end of epoch   9 | time: 186.07s | valid loss  4.96 | valid ppl   142.47
-----------------------------------------------------------------------------------------
| epoch  10 |   500/15983 batches | lr 1.75 | ms/batch 11.80 | loss  4.72 | ppl   111.98
| epoch  10 |  1000/15983 batches | lr 1.75 | ms/batch 11.75 | loss  4.72 | ppl   112.15
| epoch  10 |  1500/15983 batches | lr 1.75 | ms/batch 10.98 | loss  4.73 | ppl   113.26
| epoch  10 |  2000/15983 batches | lr 1.75 | ms/batch 11.94 | loss  4.68 | ppl   107.42
| epoch  10 |  2500/15983 batches | lr 1.75 | ms/batch 12.18 | loss  4.67 | ppl   106.82
| epoch  10 |  3000/15983 batches | lr 1.75 | ms/batch 12.07 | loss  4.70 | ppl   110.39
| epoch  10 |  3500/15983 batches | lr 1.75 | ms/batch 10.96 | loss  4.72 | ppl   111.97
| epoch  10 |  4000/15983 batches | lr 1.75 | ms/batch 12.49 | loss  4.70 | ppl   110.02
| epoch  10 |  4500/15983 batches | lr 1.75 | ms/batch 11.80 | loss  4.71 | ppl   111.00
| epoch  10 |  5000/15983 batches | lr 1.75 | ms/batch 11.77 | loss  4.71 | ppl   111.44
| epoch  10 |  5500/15983 batches | lr 1.75 | ms/batch 11.55 | loss  4.72 | ppl   112.06
| epoch  10 |  6000/15983 batches | lr 1.75 | ms/batch 11.40 | loss  4.73 | ppl   113.42
| epoch  10 |  6500/15983 batches | lr 1.75 | ms/batch 11.59 | loss  4.69 | ppl   109.11
| epoch  10 |  7000/15983 batches | lr 1.75 | ms/batch 12.36 | loss  4.70 | ppl   109.76
| epoch  10 |  7500/15983 batches | lr 1.75 | ms/batch 11.35 | loss  4.67 | ppl   106.80
| epoch  10 |  8000/15983 batches | lr 1.75 | ms/batch 10.47 | loss  4.72 | ppl   112.70
| epoch  10 |  8500/15983 batches | lr 1.75 | ms/batch 11.75 | loss  4.68 | ppl   107.69
| epoch  10 |  9000/15983 batches | lr 1.75 | ms/batch 12.18 | loss  4.66 | ppl   105.44
| epoch  10 |  9500/15983 batches | lr 1.75 | ms/batch 12.07 | loss  4.67 | ppl   107.11
| epoch  10 | 10000/15983 batches | lr 1.75 | ms/batch 11.96 | loss  4.65 | ppl   104.24
| epoch  10 | 10500/15983 batches | lr 1.75 | ms/batch 10.71 | loss  4.69 | ppl   109.25
| epoch  10 | 11000/15983 batches | lr 1.75 | ms/batch 12.54 | loss  4.69 | ppl   109.38
| epoch  10 | 11500/15983 batches | lr 1.75 | ms/batch 11.74 | loss  4.67 | ppl   106.93
| epoch  10 | 12000/15983 batches | lr 1.75 | ms/batch 10.94 | loss  4.67 | ppl   106.31
| epoch  10 | 12500/15983 batches | lr 1.75 | ms/batch 11.80 | loss  4.64 | ppl   103.13
| epoch  10 | 13000/15983 batches | lr 1.75 | ms/batch 12.22 | loss  4.65 | ppl   105.03
| epoch  10 | 13500/15983 batches | lr 1.75 | ms/batch 12.03 | loss  4.67 | ppl   106.19
| epoch  10 | 14000/15983 batches | lr 1.75 | ms/batch 11.75 | loss  4.68 | ppl   107.50
| epoch  10 | 14500/15983 batches | lr 1.75 | ms/batch 10.95 | loss  4.65 | ppl   104.88
| epoch  10 | 15000/15983 batches | lr 1.75 | ms/batch 10.93 | loss  4.64 | ppl   103.91
| epoch  10 | 15500/15983 batches | lr 1.75 | ms/batch 11.41 | loss  4.63 | ppl   102.70
-----------------------------------------------------------------------------------------
| end of epoch  10 | time: 188.49s | valid loss  4.95 | valid ppl   140.95
-----------------------------------------------------------------------------------------
| epoch  11 |   500/15983 batches | lr 1.75 | ms/batch 10.96 | loss  4.70 | ppl   110.02
| epoch  11 |  1000/15983 batches | lr 1.75 | ms/batch 12.33 | loss  4.70 | ppl   109.88
| epoch  11 |  1500/15983 batches | lr 1.75 | ms/batch 11.88 | loss  4.71 | ppl   111.15
| epoch  11 |  2000/15983 batches | lr 1.75 | ms/batch 10.92 | loss  4.66 | ppl   105.69
| epoch  11 |  2500/15983 batches | lr 1.75 | ms/batch 12.03 | loss  4.66 | ppl   105.53
| epoch  11 |  3000/15983 batches | lr 1.75 | ms/batch 12.21 | loss  4.69 | ppl   108.92
| epoch  11 |  3500/15983 batches | lr 1.75 | ms/batch 10.97 | loss  4.70 | ppl   110.18
| epoch  11 |  4000/15983 batches | lr 1.75 | ms/batch 10.91 | loss  4.68 | ppl   108.23
| epoch  11 |  4500/15983 batches | lr 1.75 | ms/batch 11.83 | loss  4.69 | ppl   109.20
| epoch  11 |  5000/15983 batches | lr 1.75 | ms/batch 12.02 | loss  4.70 | ppl   109.96
| epoch  11 |  5500/15983 batches | lr 1.75 | ms/batch 12.18 | loss  4.70 | ppl   110.42
| epoch  11 |  6000/15983 batches | lr 1.75 | ms/batch 10.94 | loss  4.72 | ppl   111.63
| epoch  11 |  6500/15983 batches | lr 1.75 | ms/batch 11.73 | loss  4.68 | ppl   107.77
| epoch  11 |  7000/15983 batches | lr 1.75 | ms/batch 10.93 | loss  4.69 | ppl   108.31
| epoch  11 |  7500/15983 batches | lr 1.75 | ms/batch 12.25 | loss  4.66 | ppl   105.82
| epoch  11 |  8000/15983 batches | lr 1.75 | ms/batch 11.20 | loss  4.71 | ppl   111.29
| epoch  11 |  8500/15983 batches | lr 1.75 | ms/batch 10.93 | loss  4.67 | ppl   106.46
| epoch  11 |  9000/15983 batches | lr 1.75 | ms/batch 11.63 | loss  4.65 | ppl   104.17
| epoch  11 |  9500/15983 batches | lr 1.75 | ms/batch 11.06 | loss  4.66 | ppl   106.06
| epoch  11 | 10000/15983 batches | lr 1.75 | ms/batch 10.92 | loss  4.64 | ppl   103.11
| epoch  11 | 10500/15983 batches | lr 1.75 | ms/batch 12.33 | loss  4.68 | ppl   107.99
| epoch  11 | 11000/15983 batches | lr 1.75 | ms/batch 11.91 | loss  4.69 | ppl   108.48
| epoch  11 | 11500/15983 batches | lr 1.75 | ms/batch 12.02 | loss  4.66 | ppl   106.08
| epoch  11 | 12000/15983 batches | lr 1.75 | ms/batch 12.23 | loss  4.66 | ppl   105.56
| epoch  11 | 12500/15983 batches | lr 1.75 | ms/batch 11.85 | loss  4.63 | ppl   102.28
| epoch  11 | 13000/15983 batches | lr 1.75 | ms/batch 12.29 | loss  4.65 | ppl   104.61
| epoch  11 | 13500/15983 batches | lr 1.75 | ms/batch 11.16 | loss  4.66 | ppl   105.25
| epoch  11 | 14000/15983 batches | lr 1.75 | ms/batch 12.43 | loss  4.67 | ppl   106.72
| epoch  11 | 14500/15983 batches | lr 1.75 | ms/batch 11.76 | loss  4.65 | ppl   104.27
| epoch  11 | 15000/15983 batches | lr 1.75 | ms/batch 11.71 | loss  4.64 | ppl   103.42
| epoch  11 | 15500/15983 batches | lr 1.75 | ms/batch 11.74 | loss  4.62 | ppl   101.91
-----------------------------------------------------------------------------------------
| end of epoch  11 | time: 187.92s | valid loss  4.95 | valid ppl   141.15
-----------------------------------------------------------------------------------------
| epoch  12 |   500/15983 batches | lr 0.44 | ms/batch 12.40 | loss  4.70 | ppl   109.86
| epoch  12 |  1000/15983 batches | lr 0.44 | ms/batch 11.47 | loss  4.70 | ppl   109.85
| epoch  12 |  1500/15983 batches | lr 0.44 | ms/batch 11.35 | loss  4.71 | ppl   111.54
| epoch  12 |  2000/15983 batches | lr 0.44 | ms/batch 12.39 | loss  4.66 | ppl   105.62
| epoch  12 |  2500/15983 batches | lr 0.44 | ms/batch 11.14 | loss  4.65 | ppl   104.51
| epoch  12 |  3000/15983 batches | lr 0.44 | ms/batch 11.77 | loss  4.68 | ppl   107.93
| epoch  12 |  3500/15983 batches | lr 0.44 | ms/batch 11.80 | loss  4.69 | ppl   109.20
| epoch  12 |  4000/15983 batches | lr 0.44 | ms/batch 11.79 | loss  4.67 | ppl   106.98
| epoch  12 |  4500/15983 batches | lr 0.44 | ms/batch 11.77 | loss  4.68 | ppl   107.81
| epoch  12 |  5000/15983 batches | lr 0.44 | ms/batch 11.78 | loss  4.69 | ppl   108.82
| epoch  12 |  5500/15983 batches | lr 0.44 | ms/batch 10.17 | loss  4.70 | ppl   109.61
| epoch  12 |  6000/15983 batches | lr 0.44 | ms/batch 11.75 | loss  4.71 | ppl   110.61
| epoch  12 |  6500/15983 batches | lr 0.44 | ms/batch 11.77 | loss  4.67 | ppl   106.44
| epoch  12 |  7000/15983 batches | lr 0.44 | ms/batch 11.70 | loss  4.67 | ppl   106.85
| epoch  12 |  7500/15983 batches | lr 0.44 | ms/batch  9.76 | loss  4.64 | ppl   103.80
| epoch  12 |  8000/15983 batches | lr 0.44 | ms/batch 10.94 | loss  4.69 | ppl   109.13
| epoch  12 |  8500/15983 batches | lr 0.44 | ms/batch 11.76 | loss  4.65 | ppl   104.47
| epoch  12 |  9000/15983 batches | lr 0.44 | ms/batch 11.75 | loss  4.63 | ppl   102.44
| epoch  12 |  9500/15983 batches | lr 0.44 | ms/batch 12.07 | loss  4.64 | ppl   103.97
| epoch  12 | 10000/15983 batches | lr 0.44 | ms/batch 11.41 | loss  4.62 | ppl   101.37
| epoch  12 | 10500/15983 batches | lr 0.44 | ms/batch 11.71 | loss  4.66 | ppl   105.60
| epoch  12 | 11000/15983 batches | lr 0.44 | ms/batch 10.92 | loss  4.67 | ppl   106.17
| epoch  12 | 11500/15983 batches | lr 0.44 | ms/batch 10.41 | loss  4.64 | ppl   103.53
| epoch  12 | 12000/15983 batches | lr 0.44 | ms/batch 11.88 | loss  4.63 | ppl   102.72
| epoch  12 | 12500/15983 batches | lr 0.44 | ms/batch 11.95 | loss  4.60 | ppl    99.80
| epoch  12 | 13000/15983 batches | lr 0.44 | ms/batch 11.42 | loss  4.62 | ppl   101.39
| epoch  12 | 13500/15983 batches | lr 0.44 | ms/batch 12.09 | loss  4.63 | ppl   102.19
| epoch  12 | 14000/15983 batches | lr 0.44 | ms/batch 11.82 | loss  4.64 | ppl   103.45
| epoch  12 | 14500/15983 batches | lr 0.44 | ms/batch 10.93 | loss  4.62 | ppl   101.03
| epoch  12 | 15000/15983 batches | lr 0.44 | ms/batch 11.72 | loss  4.60 | ppl    99.96
| epoch  12 | 15500/15983 batches | lr 0.44 | ms/batch 12.12 | loss  4.59 | ppl    98.40
-----------------------------------------------------------------------------------------
| end of epoch  12 | time: 185.92s | valid loss  4.93 | valid ppl   138.34
-----------------------------------------------------------------------------------------
| epoch  13 |   500/15983 batches | lr 0.44 | ms/batch 11.85 | loss  4.68 | ppl   107.80
| epoch  13 |  1000/15983 batches | lr 0.44 | ms/batch 11.32 | loss  4.68 | ppl   107.88
| epoch  13 |  1500/15983 batches | lr 0.44 | ms/batch 11.26 | loss  4.70 | ppl   109.42
| epoch  13 |  2000/15983 batches | lr 0.44 | ms/batch 11.75 | loss  4.64 | ppl   103.90
| epoch  13 |  2500/15983 batches | lr 0.44 | ms/batch 11.74 | loss  4.64 | ppl   103.17
| epoch  13 |  3000/15983 batches | lr 0.44 | ms/batch 12.02 | loss  4.67 | ppl   106.59
| epoch  13 |  3500/15983 batches | lr 0.44 | ms/batch 11.48 | loss  4.68 | ppl   107.83
| epoch  13 |  4000/15983 batches | lr 0.44 | ms/batch 11.25 | loss  4.66 | ppl   105.52
| epoch  13 |  4500/15983 batches | lr 0.44 | ms/batch 11.43 | loss  4.67 | ppl   106.73
| epoch  13 |  5000/15983 batches | lr 0.44 | ms/batch 11.71 | loss  4.68 | ppl   107.42
| epoch  13 |  5500/15983 batches | lr 0.44 | ms/batch 11.72 | loss  4.68 | ppl   108.11
| epoch  13 |  6000/15983 batches | lr 0.44 | ms/batch 10.95 | loss  4.70 | ppl   109.42
| epoch  13 |  6500/15983 batches | lr 0.44 | ms/batch 11.73 | loss  4.66 | ppl   105.17
| epoch  13 |  7000/15983 batches | lr 0.44 | ms/batch 11.04 | loss  4.66 | ppl   105.94
| epoch  13 |  7500/15983 batches | lr 0.44 | ms/batch 11.58 | loss  4.64 | ppl   103.17
| epoch  13 |  8000/15983 batches | lr 0.44 | ms/batch 11.84 | loss  4.69 | ppl   108.53
| epoch  13 |  8500/15983 batches | lr 0.44 | ms/batch 10.94 | loss  4.64 | ppl   103.77
| epoch  13 |  9000/15983 batches | lr 0.44 | ms/batch 11.73 | loss  4.62 | ppl   101.66
| epoch  13 |  9500/15983 batches | lr 0.44 | ms/batch 10.92 | loss  4.64 | ppl   103.37
| epoch  13 | 10000/15983 batches | lr 0.44 | ms/batch 11.50 | loss  4.61 | ppl   100.68
| epoch  13 | 10500/15983 batches | lr 0.44 | ms/batch 11.20 | loss  4.66 | ppl   105.15
| epoch  13 | 11000/15983 batches | lr 0.44 | ms/batch 11.73 | loss  4.66 | ppl   105.71
| epoch  13 | 11500/15983 batches | lr 0.44 | ms/batch 11.41 | loss  4.64 | ppl   103.10
| epoch  13 | 12000/15983 batches | lr 0.44 | ms/batch 12.06 | loss  4.63 | ppl   102.34
| epoch  13 | 12500/15983 batches | lr 0.44 | ms/batch 11.74 | loss  4.60 | ppl    99.48
| epoch  13 | 13000/15983 batches | lr 0.44 | ms/batch 11.74 | loss  4.62 | ppl   101.20
| epoch  13 | 13500/15983 batches | lr 0.44 | ms/batch 10.94 | loss  4.62 | ppl   101.97
| epoch  13 | 14000/15983 batches | lr 0.44 | ms/batch 11.70 | loss  4.64 | ppl   103.65
| epoch  13 | 14500/15983 batches | lr 0.44 | ms/batch 11.66 | loss  4.61 | ppl   100.83
| epoch  13 | 15000/15983 batches | lr 0.44 | ms/batch 11.83 | loss  4.61 | ppl   100.29
| epoch  13 | 15500/15983 batches | lr 0.44 | ms/batch 10.94 | loss  4.59 | ppl    98.45
-----------------------------------------------------------------------------------------
| end of epoch  13 | time: 185.99s | valid loss  4.93 | valid ppl   138.17
-----------------------------------------------------------------------------------------
| epoch  14 |   500/15983 batches | lr 0.44 | ms/batch 11.83 | loss  4.67 | ppl   107.10
| epoch  14 |  1000/15983 batches | lr 0.44 | ms/batch 12.34 | loss  4.67 | ppl   107.04
| epoch  14 |  1500/15983 batches | lr 0.44 | ms/batch 11.86 | loss  4.69 | ppl   108.43
| epoch  14 |  2000/15983 batches | lr 0.44 | ms/batch 11.64 | loss  4.63 | ppl   103.03
| epoch  14 |  2500/15983 batches | lr 0.44 | ms/batch 11.01 | loss  4.63 | ppl   102.87
| epoch  14 |  3000/15983 batches | lr 0.44 | ms/batch 12.04 | loss  4.66 | ppl   105.83
| epoch  14 |  3500/15983 batches | lr 0.44 | ms/batch 12.26 | loss  4.67 | ppl   106.97
| epoch  14 |  4000/15983 batches | lr 0.44 | ms/batch 11.94 | loss  4.65 | ppl   105.01
| epoch  14 |  4500/15983 batches | lr 0.44 | ms/batch 12.30 | loss  4.66 | ppl   105.83
| epoch  14 |  5000/15983 batches | lr 0.44 | ms/batch 11.68 | loss  4.67 | ppl   106.57
| epoch  14 |  5500/15983 batches | lr 0.44 | ms/batch 11.88 | loss  4.68 | ppl   107.71
| epoch  14 |  6000/15983 batches | lr 0.44 | ms/batch 12.32 | loss  4.69 | ppl   108.92
| epoch  14 |  6500/15983 batches | lr 0.44 | ms/batch 11.85 | loss  4.65 | ppl   104.73
| epoch  14 |  7000/15983 batches | lr 0.44 | ms/batch 11.22 | loss  4.65 | ppl   105.10
| epoch  14 |  7500/15983 batches | lr 0.44 | ms/batch 11.41 | loss  4.63 | ppl   102.56
| epoch  14 |  8000/15983 batches | lr 0.44 | ms/batch 11.42 | loss  4.68 | ppl   107.94
| epoch  14 |  8500/15983 batches | lr 0.44 | ms/batch 12.50 | loss  4.64 | ppl   103.51
| epoch  14 |  9000/15983 batches | lr 0.44 | ms/batch 10.94 | loss  4.62 | ppl   101.13
| epoch  14 |  9500/15983 batches | lr 0.44 | ms/batch 11.74 | loss  4.63 | ppl   102.85
| epoch  14 | 10000/15983 batches | lr 0.44 | ms/batch 11.83 | loss  4.61 | ppl   100.30
| epoch  14 | 10500/15983 batches | lr 0.44 | ms/batch 12.46 | loss  4.65 | ppl   104.82
| epoch  14 | 11000/15983 batches | lr 0.44 | ms/batch 10.93 | loss  4.66 | ppl   105.22
| epoch  14 | 11500/15983 batches | lr 0.44 | ms/batch 11.78 | loss  4.63 | ppl   102.87
| epoch  14 | 12000/15983 batches | lr 0.44 | ms/batch 12.06 | loss  4.63 | ppl   102.21
| epoch  14 | 12500/15983 batches | lr 0.44 | ms/batch 12.21 | loss  4.60 | ppl    99.41
| epoch  14 | 13000/15983 batches | lr 0.44 | ms/batch 12.06 | loss  4.62 | ppl   101.21
| epoch  14 | 13500/15983 batches | lr 0.44 | ms/batch 11.50 | loss  4.62 | ppl   101.81
| epoch  14 | 14000/15983 batches | lr 0.44 | ms/batch 11.60 | loss  4.64 | ppl   103.10
| epoch  14 | 14500/15983 batches | lr 0.44 | ms/batch 12.11 | loss  4.61 | ppl   100.89
| epoch  14 | 15000/15983 batches | lr 0.44 | ms/batch 11.40 | loss  4.61 | ppl    99.99
| epoch  14 | 15500/15983 batches | lr 0.44 | ms/batch 12.14 | loss  4.59 | ppl    98.47
-----------------------------------------------------------------------------------------
| end of epoch  14 | time: 190.62s | valid loss  4.93 | valid ppl   137.74
-----------------------------------------------------------------------------------------
| epoch  15 |   500/15983 batches | lr 0.44 | ms/batch 12.61 | loss  4.67 | ppl   106.64
| epoch  15 |  1000/15983 batches | lr 0.44 | ms/batch 11.79 | loss  4.67 | ppl   106.51
| epoch  15 |  1500/15983 batches | lr 0.44 | ms/batch 11.79 | loss  4.68 | ppl   107.85
| epoch  15 |  2000/15983 batches | lr 0.44 | ms/batch 11.42 | loss  4.63 | ppl   102.66
| epoch  15 |  2500/15983 batches | lr 0.44 | ms/batch 12.17 | loss  4.63 | ppl   102.16
| epoch  15 |  3000/15983 batches | lr 0.44 | ms/batch 11.47 | loss  4.66 | ppl   105.47
| epoch  15 |  3500/15983 batches | lr 0.44 | ms/batch 12.06 | loss  4.67 | ppl   106.61
| epoch  15 |  4000/15983 batches | lr 0.44 | ms/batch 12.37 | loss  4.65 | ppl   104.60
| epoch  15 |  4500/15983 batches | lr 0.44 | ms/batch 11.96 | loss  4.66 | ppl   105.63
| epoch  15 |  5000/15983 batches | lr 0.44 | ms/batch 12.59 | loss  4.67 | ppl   106.48
| epoch  15 |  5500/15983 batches | lr 0.44 | ms/batch 12.49 | loss  4.68 | ppl   107.46
| epoch  15 |  6000/15983 batches | lr 0.44 | ms/batch 11.99 | loss  4.69 | ppl   108.52
| epoch  15 |  6500/15983 batches | lr 0.44 | ms/batch 12.48 | loss  4.65 | ppl   104.28
| epoch  15 |  7000/15983 batches | lr 0.44 | ms/batch 12.20 | loss  4.65 | ppl   104.89
| epoch  15 |  7500/15983 batches | lr 0.44 | ms/batch 12.16 | loss  4.63 | ppl   102.26
| epoch  15 |  8000/15983 batches | lr 0.44 | ms/batch 12.52 | loss  4.68 | ppl   107.53
| epoch  15 |  8500/15983 batches | lr 0.44 | ms/batch 12.10 | loss  4.64 | ppl   103.06
| epoch  15 |  9000/15983 batches | lr 0.44 | ms/batch 12.32 | loss  4.61 | ppl   100.91
| epoch  15 |  9500/15983 batches | lr 0.44 | ms/batch 12.22 | loss  4.63 | ppl   102.45
| epoch  15 | 10000/15983 batches | lr 0.44 | ms/batch 12.37 | loss  4.60 | ppl    99.95
| epoch  15 | 10500/15983 batches | lr 0.44 | ms/batch 12.30 | loss  4.65 | ppl   104.52
| epoch  15 | 11000/15983 batches | lr 0.44 | ms/batch 12.41 | loss  4.65 | ppl   104.94
| epoch  15 | 11500/15983 batches | lr 0.44 | ms/batch 11.94 | loss  4.63 | ppl   102.67
| epoch  15 | 12000/15983 batches | lr 0.44 | ms/batch 11.74 | loss  4.63 | ppl   102.02
| epoch  15 | 12500/15983 batches | lr 0.44 | ms/batch 11.79 | loss  4.60 | ppl    99.03
| epoch  15 | 13000/15983 batches | lr 0.44 | ms/batch 11.78 | loss  4.62 | ppl   101.20
| epoch  15 | 13500/15983 batches | lr 0.44 | ms/batch 11.35 | loss  4.62 | ppl   101.92
| epoch  15 | 14000/15983 batches | lr 0.44 | ms/batch 11.37 | loss  4.64 | ppl   103.09
| epoch  15 | 14500/15983 batches | lr 0.44 | ms/batch 12.09 | loss  4.61 | ppl   100.50
| epoch  15 | 15000/15983 batches | lr 0.44 | ms/batch 11.51 | loss  4.61 | ppl   100.05
| epoch  15 | 15500/15983 batches | lr 0.44 | ms/batch 12.58 | loss  4.59 | ppl    98.43
-----------------------------------------------------------------------------------------
| end of epoch  15 | time: 194.64s | valid loss  4.92 | valid ppl   137.59
-----------------------------------------------------------------------------------------
| epoch  16 |   500/15983 batches | lr 0.44 | ms/batch 10.98 | loss  4.66 | ppl   106.13
| epoch  16 |  1000/15983 batches | lr 0.44 | ms/batch 11.79 | loss  4.67 | ppl   106.20
| epoch  16 |  1500/15983 batches | lr 0.44 | ms/batch 12.56 | loss  4.68 | ppl   107.39
| epoch  16 |  2000/15983 batches | lr 0.44 | ms/batch 11.83 | loss  4.63 | ppl   102.28
| epoch  16 |  2500/15983 batches | lr 0.44 | ms/batch 12.55 | loss  4.62 | ppl   101.70
| epoch  16 |  3000/15983 batches | lr 0.44 | ms/batch 11.79 | loss  4.66 | ppl   105.14
| epoch  16 |  3500/15983 batches | lr 0.44 | ms/batch 11.78 | loss  4.66 | ppl   106.12
| epoch  16 |  4000/15983 batches | lr 0.44 | ms/batch 12.15 | loss  4.64 | ppl   104.03
| epoch  16 |  4500/15983 batches | lr 0.44 | ms/batch 12.20 | loss  4.65 | ppl   105.03
| epoch  16 |  5000/15983 batches | lr 0.44 | ms/batch 12.52 | loss  4.66 | ppl   106.12
| epoch  16 |  5500/15983 batches | lr 0.44 | ms/batch 12.03 | loss  4.67 | ppl   107.18
| epoch  16 |  6000/15983 batches | lr 0.44 | ms/batch 12.40 | loss  4.68 | ppl   107.80
| epoch  16 |  6500/15983 batches | lr 0.44 | ms/batch 12.33 | loss  4.65 | ppl   104.21
| epoch  16 |  7000/15983 batches | lr 0.44 | ms/batch 10.80 | loss  4.65 | ppl   104.82
| epoch  16 |  7500/15983 batches | lr 0.44 | ms/batch 12.56 | loss  4.62 | ppl   101.84
| epoch  16 |  8000/15983 batches | lr 0.44 | ms/batch 12.52 | loss  4.68 | ppl   107.30
| epoch  16 |  8500/15983 batches | lr 0.44 | ms/batch 11.84 | loss  4.63 | ppl   102.77
| epoch  16 |  9000/15983 batches | lr 0.44 | ms/batch 11.90 | loss  4.61 | ppl   100.64
| epoch  16 |  9500/15983 batches | lr 0.44 | ms/batch 12.44 | loss  4.63 | ppl   102.33
| epoch  16 | 10000/15983 batches | lr 0.44 | ms/batch 11.79 | loss  4.61 | ppl    99.99
| epoch  16 | 10500/15983 batches | lr 0.44 | ms/batch 11.79 | loss  4.65 | ppl   104.55
| epoch  16 | 11000/15983 batches | lr 0.44 | ms/batch 12.37 | loss  4.65 | ppl   104.83
| epoch  16 | 11500/15983 batches | lr 0.44 | ms/batch 12.07 | loss  4.63 | ppl   102.32
| epoch  16 | 12000/15983 batches | lr 0.44 | ms/batch 12.45 | loss  4.62 | ppl   101.89
| epoch  16 | 12500/15983 batches | lr 0.44 | ms/batch 12.39 | loss  4.60 | ppl    99.01
| epoch  16 | 13000/15983 batches | lr 0.44 | ms/batch 12.12 | loss  4.61 | ppl   100.85
| epoch  16 | 13500/15983 batches | lr 0.44 | ms/batch 11.67 | loss  4.62 | ppl   101.37
| epoch  16 | 14000/15983 batches | lr 0.44 | ms/batch 12.51 | loss  4.63 | ppl   102.86
| epoch  16 | 14500/15983 batches | lr 0.44 | ms/batch 11.87 | loss  4.61 | ppl   100.48
| epoch  16 | 15000/15983 batches | lr 0.44 | ms/batch 12.49 | loss  4.60 | ppl    99.86
| epoch  16 | 15500/15983 batches | lr 0.44 | ms/batch 12.05 | loss  4.59 | ppl    98.21
-----------------------------------------------------------------------------------------
| end of epoch  16 | time: 195.14s | valid loss  4.92 | valid ppl   137.61
-----------------------------------------------------------------------------------------
| epoch  17 |   500/15983 batches | lr 0.11 | ms/batch 12.17 | loss  4.67 | ppl   106.41
| epoch  17 |  1000/15983 batches | lr 0.11 | ms/batch 11.69 | loss  4.67 | ppl   106.57
| epoch  17 |  1500/15983 batches | lr 0.11 | ms/batch 12.34 | loss  4.68 | ppl   108.18
| epoch  17 |  2000/15983 batches | lr 0.11 | ms/batch 12.05 | loss  4.64 | ppl   103.20
| epoch  17 |  2500/15983 batches | lr 0.11 | ms/batch 12.51 | loss  4.62 | ppl   101.96
| epoch  17 |  3000/15983 batches | lr 0.11 | ms/batch 11.82 | loss  4.66 | ppl   105.44
